Time, Milliseconds," ""tia""       "," ""TIA_AM_SCHA""           "," ""tqi_gs_fast_dec"""," ""tqi_gs_fast_inc"""," ""pv_av""     "," ""LAMB_LS_UP[1]""           "," ""LAMB_LS_UP[2]""           "," ""state_eng"" "," ""teg_dyn_up_cat[1]"""," ""TEG_DYN_UP_CAT[2]""           "," ""fup""       "," ""fup_sp""    "," ""pump_vol_vcv"""," ""efppwm""    "," ""fup_efp""   "," ""iga_av_mv"" "," ""TI_1_HOM[0]""           "," ""TI_1_HOM[3]""           "," ""amp_mes""   "," ""map""       "," ""map_mes""   "," ""map_1_mes"" "," ""map_2_mes"" "," ""pdt_mes""   "," ""maf""       "," ""iga_ad_1_knk[0]"""," ""iga_ad_1_knk[1]"""," ""iga_ad_1_knk[2]"""," ""iga_ad_1_knk[3]"""," ""iga_ad_1_knk[4]"""," ""iga_ad_1_knk[5]"""," ""lamb_sp[1]"""," ""LAMB_SP[2]""           "," ""tqi_av""    "," ""gear""      "," ""vs""        "," ""CAM_SP_IVVT_IN""           "," ""map_sp""    "," ""rfp_sp""    "," ""Short Term Fuel Trim - Bank 1""           "," ""Long Term Fuel Trim - Bank 1""           "," ""Short Term Fuel Trim - Bank 2""           "," ""Long Term Fuel Trim - Bank 2""           "," ""Engine RPM""           "," ""Ignition Timing Advance for #1 Cylinder""           "," ""Ambient air temperature""           "," ""Commanded Throttle Actuator Control""           "
304.974,304974,41.25,36.0,1023.96875,0.0,14.453125,0.96875,0.9746094,3,564.35,564.475,49623.156,49591.312,6.1904907,25.846863,5120.9863,23.25,0.90000004,0.94400007,1009.1063,423.62564,418.3189,418.236,418.40182,376.03098,164.40793,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,0.99609375,98.5625,3,62,94.125,411.1051,69.54712,-14.0625,8.59375,-14.84375,11.71875,2812.8713,23.0,24,7.0588236
305.075,305075,41.25,36.0,1023.96875,0.0,14.453125,0.98046875,0.9794922,3,564.475,564.6625,49750.516,49095.137,5.6289673,25.886536,5102.413,22.5,0.88000005,0.90400004,1009.1063,416.16306,412.1001,411.68552,412.51468,369.31467,161.6738,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,0.99609375,96.96875,3,62,94.125,410.2759,69.72656,-14.84375,8.59375,-15.625,10.9375,2815.871,22.5,24,7.0588236
305.175,305175,41.25,36.0,1023.96875,0.0,14.453125,0.98535156,0.9765625,3,564.725,564.85,47458.01,48949.2,6.6452026,25.938416,5123.6396,22.875,0.892,0.91600007,1009.1063,410.6076,407.3738,407.3738,407.45673,368.983,159.53313,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,0.99609375,95.78125,3,62,94.125,414.09012,69.906006,-15.625,8.59375,-15.625,10.9375,2821.8708,23.0,24,7.4509807
305.275,305275,41.25,36.0,1023.96875,0.0,14.453125,0.98535156,0.9873047,3,564.975,564.975,46035.812,48858.99,7.722473,25.978088,5150.1733,22.875,0.88000005,0.92,1009.1063,408.2859,411.18802,411.35385,411.1051,371.3876,161.2711,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,0.99609375,97.65625,3,62,94.125,411.18802,70.08545,-15.625,8.59375,-15.625,10.9375,2827.8706,23.0,24,7.4509807
305.374,305374,41.25,36.0,1023.96875,0.0,14.453125,0.9873047,0.99902344,3,565.0375,564.975,47261.664,48888.17,7.2052,26.02539,5136.9067,22.875,0.87200004,0.92,1009.1063,409.11508,414.67056,414.09012,415.25098,372.63138,163.75089,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,0.99609375,98.15625,3,62,94.125,414.09012,70.26489,-16.40625,8.59375,-15.625,10.9375,2830.8704,23.0,24,7.4509807
305.475,305475,41.25,36.0,1023.96875,0.0,14.453125,0.9941406,0.9970703,3,565.1,565.0375,49692.14,49156.164,6.564331,26.07727,5097.106,23.25,0.87600005,0.924,1009.1063,411.93427,416.24597,415.66556,416.82642,375.1189,164.83182,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,0.99609375,99.0625,3,62,94.125,413.5097,70.444336,-16.40625,8.59375,-15.625,11.71875,2838.87,23.0,24,7.4509807
305.575,305575,41.25,36.0,1023.96875,0.0,14.453125,1.0087891,0.9970703,3,565.1625,565.1,51522.96,49302.098,5.232239,26.14441,5067.9194,22.875,0.86,0.90400004,1009.1063,416.16306,416.90933,416.99225,416.82642,375.2018,164.70465,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,0.99609375,98.84375,3,63,94.125,408.61758,70.62378,-16.40625,8.59375,-15.625,10.9375,2841.8699,23.0,24,7.0588236
305.675,305675,41.25,36.0,1023.96875,0.0,14.453125,1.0166016,0.99609375,3,565.4125,565.225,49957.477,49243.723,5.986023,26.20697,5078.5327,23.25,0.896,0.90000004,1009.1063,414.33887,412.9293,412.51468,413.34387,373.46054,163.6661,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,0.99609375,97.125,3,63,94.125,409.61258,70.80322,-16.40625,8.59375,-15.625,10.9375,2846.8696,22.5,24,7.0588236
305.775,305775,41.25,36.0,1023.96875,0.0,14.453125,1.0195312,1.0039062,3,565.725,565.6625,50530.605,49389.66,5.693054,26.260376,5097.106,22.875,0.90400004,0.896,1009.1063,412.76346,409.36383,409.7784,408.94925,368.65134,161.99171,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,0.99609375,97.65625,3,63,94.125,408.2859,70.982666,-14.84375,8.59375,-14.84375,10.9375,2849.8696,22.5,24,7.0588236
305.875,305875,41.25,36.0,1023.96875,0.0,14.453125,0.98828125,0.99609375,3,566.1,566.0375,48705.09,49124.324,6.225586,26.296997,5134.2534,22.5,0.90400004,0.8880001,1009.1063,410.193,410.2759,410.2759,410.35883,368.983,162.30965,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,0.99609375,96.8125,3,63,94.125,408.61758,71.16211,-14.0625,8.59375,-15.625,10.9375,2847.8696,22.5,24,7.4509807
305.974,305974,41.25,36.0,1023.96875,0.0,14.453125,0.98828125,1.0039062,3,566.475,566.35,47426.17,48975.734,6.9625854,26.32904,5192.627,22.875,0.896,0.91600007,1009.1063,408.78342,407.70547,406.7934,408.61758,370.0609,160.8472,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,0.99609375,96.375,3,63,94.125,408.78342,71.34155,-14.0625,8.59375,-14.84375,10.9375,2848.8696,23.0,24,7.4509807
306.075,306075,41.25,36.0,1023.96875,0.0,14.453125,1.0058594,1.0224609,3,566.7875,566.5375,49081.867,49304.75,6.5582275,26.332092,5197.934,22.875,0.892,0.91600007,1009.1063,407.53964,407.95422,408.12006,407.7884,368.31964,159.97821,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,0.99609375,97.0625,3,63,94.125,408.78342,71.520996,-14.0625,8.59375,-13.28125,10.9375,2853.8694,23.0,24,7.4509807
306.174,306174,41.25,36.0,1023.96875,0.0,14.453125,1.0166016,1.0166016,3,566.9125,566.6,50302.414,49543.555,6.134033,26.351929,5174.0537,22.875,0.90000004,0.90800005,1009.1063,406.62756,407.45673,406.7934,408.20297,368.65134,160.50809,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,0.99609375,96.34375,3,63,94.125,407.8713,71.70044,-13.28125,8.59375,-12.5,11.71875,2856.8691,23.0,24,7.4509807
306.275,306275,41.25,36.0,1023.96875,0.0,14.453125,1.0087891,1.0058594,3,566.9125,566.6,50456.31,49875.223,6.214905,26.376343,5152.8267,22.875,0.92800003,0.93200004,1009.1063,407.2909,409.52966,409.61258,409.44675,371.55344,161.63141,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,0.99609375,97.78125,3,63,94.125,407.3738,71.87988,-11.71875,8.59375,-11.71875,11.71875,2863.869,23.0,24,7.4509807
306.375,306375,41.25,36.0,1023.96875,0.0,14.453125,1.0195312,1.0244141,3,566.975,566.6,50652.66,50262.613,6.3690186,26.399231,5155.48,22.875,0.94000006,0.9480001,1009.1063,410.11008,413.59262,413.59262,413.67554,372.7143,164.30196,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,0.99609375,98.1875,3,63,94.125,407.95422,72.059326,-10.9375,8.59375,-10.15625,11.71875,2863.869,23.0,24,7.4509807
306.475,306475,41.25,36.0,1023.96875,0.0,14.2578125,1.0166016,1.0302734,3,567.225,566.7875,49957.477,50323.64,6.8359375,26.382446,5182.0137,22.875,0.96000004,0.96400005,1009.1063,409.52966,409.198,408.53464,409.94424,367.98798,161.69499,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,0.99609375,97.0625,3,63,96.0,372.7143,72.23877,-10.15625,8.59375,-8.59375,11.71875,2867.8687,23.0,24,6.27451
306.575,306575,41.25,36.0,1023.96875,0.0,3.3203125,1.0146484,1.0273438,3,567.4125,566.975,52117.312,47341.266,3.5324097,26.367188,5176.707,14.625,0.90400004,0.94000006,1009.1063,397.67245,391.2878,392.11697,390.45862,347.2586,153.72575,0.0,0.0,0.0,0.0,0.0,0.0,0.9970703,0.9970703,83.78125,3,63,124.875,245.27005,72.41821,-8.59375,8.59375,-7.8125,10.9375,2858.8691,-0.5,24,4.3137255
306.675,306675,41.25,36.0,1023.96875,0.0,0.0,1.0009766,1.0195312,4,567.6,567.0375,49050.027,39322.81,0.0,26.104736,5224.4673,-2.625,0.632,0.67200005,1009.1063,311.7699,311.02365,311.10657,311.02365,271.38907,107.669495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,51.1875,3,63,124.875,237.14412,72.59766,-7.8125,7.8125,-7.8125,10.9375,2804.8716,-6.5,24,3.9215686
306.775,306775,41.25,36.0,1023.96875,0.0,0.0,0.99902344,0.9628906,4,571.7875,571.225,43504.504,35000.484,0.0,25.828552,5349.1753,-10.875,0.54800004,0.56,1009.1063,273.3791,280.84167,280.26123,281.4221,247.17714,94.12603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,3,63,124.875,238.05621,72.7771,-7.8125,7.03125,-8.59375,10.15625,2733.8748,-17.5,24,3.9215686
306.875,306875,41.25,36.0,1023.96875,0.0,0.0,1.2246094,1.0654297,4,571.2875,570.85,39094.617,35000.484,0.7965088,25.817871,5442.043,-18.375,0.632,0.628,1009.1063,258.53683,274.62283,274.29117,275.03745,244.35796,92.345665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.46875,3,63,124.875,237.64163,72.95654,-5.46875,7.8125,3.125,10.15625,2734.8748,-20.5,24,3.9215686
306.975,306975,41.25,36.0,1023.96875,0.0,0.0,1.2548828,1.2919922,4,568.5375,568.225,34939.457,36865.797,5.383301,25.823975,5524.2974,-17.625,0.744,0.748,1009.1063,252.56679,260.52686,260.02936,261.02438,228.35487,85.83887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.71875,3,63,124.875,238.22205,73.13599,8.59375,7.8125,1.5625,10.9375,2799.8718,-16.5,24,3.9215686
307.075,307075,41.25,36.0,1023.96875,0.0,0.0,0.9394531,0.93847656,4,565.725,565.4125,33867.496,35000.484,3.855896,25.515747,5516.3374,-16.5,0.632,0.628,1009.1063,244.10919,238.71956,238.47081,238.9683,209.69843,76.3648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.6875,3,62,124.875,237.89038,73.31543,6.25,7.03125,-4.6875,10.15625,2811.8713,-16.0,24,3.9215686
307.175,307175,41.25,36.0,1023.96875,0.0,0.0,0.9501953,0.90527344,4,561.975,561.725,32715.94,35000.484,4.421997,25.315857,5508.377,-15.75,0.588,0.58000004,1009.1063,238.05621,240.37791,239.71457,241.04124,212.43471,76.91586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0625,3,62,124.875,237.89038,73.49487,-0.78125,7.03125,-6.25,10.15625,2787.8723,-16.0,24,3.9215686
307.275,307275,41.25,36.0,1023.96875,0.0,0.09765625,0.9609375,1.0576172,4,558.1625,557.9125,32694.713,35000.484,5.2734375,25.32196,5463.27,-10.125,0.652,0.66800004,1009.1063,239.63165,249.8305,249.49884,250.16217,220.89229,81.91783,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32.03125,3,62,124.875,238.30498,73.67432,-0.78125,7.03125,2.34375,10.9375,2807.8716,-1.0,24,3.5294118
307.375,307375,41.25,36.0,1023.96875,0.0,4.5898438,0.93066406,0.99609375,3,554.6,554.35,36818.035,37438.92,4.472351,25.236511,5365.0957,3.375,0.572,0.624,1009.1063,241.53876,241.95334,241.62167,242.28502,214.50764,77.996796,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,41.28125,3,62,124.875,238.13913,73.85376,-0.78125,7.03125,-3.90625,10.15625,2794.872,28.5,24,3.5294118
307.475,307475,41.25,36.0,1023.96875,0.0,6.9335938,0.9316406,0.88378906,3,551.0375,550.85,36160.0,36380.23,3.7002563,25.112915,5280.188,28.5,0.52000004,0.54,1009.1063,239.63165,237.9733,237.64163,238.3879,210.113,76.046875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,42.90625,3,62,124.875,282.58292,74.0332,-4.6875,7.03125,-9.375,10.15625,2785.8726,28.0,24,5.490196
307.575,307575,41.25,36.0,1023.96875,0.0,10.644531,0.9902344,0.9248047,3,544.85,544.6,35666.477,37887.34,5.860901,25.260925,5245.6943,26.625,0.64400005,0.632,1009.1063,259.2831,274.95453,274.7887,275.20328,252.23512,99.40353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,61.03125,3,62,106.5,360.44247,74.21265,-5.46875,7.8125,-8.59375,10.9375,2800.8718,24.5,24,7.4509807
307.675,307675,41.25,36.0,1023.96875,0.0,12.597656,1.0302734,1.0058594,3,539.1625,538.9125,36833.957,45988.05,22.229004,25.694275,5176.707,22.125,0.924,0.87600005,1009.1063,307.87277,325.78296,324.9538,326.61212,300.57602,129.43654,0.0,0.0,0.0,0.0,0.0,0.0,0.99902344,0.99902344,79.6875,3,62,96.375,380.67438,74.39209,-3.90625,8.59375,-6.25,10.9375,2840.8699,21.5,24,8.235294
307.775,307775,41.25,36.0,1023.96875,0.0,14.550781,1.0302734,1.0546875,3,538.6625,538.4125,44592.383,50870.234,15.106201,25.878906,5028.1187,22.875,1.064,1.08,1009.1063,348.00485,382.58145,382.6644,382.58145,351.5703,154.89146,0.0,0.0,0.0,0.0,0.0,0.0,0.9970703,0.9970703,95.4375,3,62,93.375,439.62872,74.57153,-1.5625,9.375,-3.125,11.71875,2821.8708,24.0,24,8.627451
307.875,307875,41.25,36.0,1023.96875,0.0,15.527344,0.9794922,1.0166016,3,540.725,540.5375,56792.535,53682.797,8.843994,26.487732,4829.1167,22.875,1.092,1.116,1009.1063,402.73044,428.43484,428.02026,428.84946,391.7853,175.72594,0.0,0.0,0.0,0.0,0.0,0.0,0.9951172,0.9951172,105.28125,3,62,93.375,442.4479,74.75098,-1.5625,9.375,-4.6875,11.71875,2806.8716,22.0,24,8.235294
307.975,307975,41.25,36.0,1023.96875,0.0,15.8203125,0.9902344,0.99121094,3,542.6,542.2875,56182.26,53884.453,9.069824,26.89972,4733.5957,22.125,1.116,1.144,1009.1063,433.16116,437.88745,438.38495,437.47287,398.8333,175.11128,0.0,0.0,0.0,0.0,0.0,0.0,0.9951172,0.9951172,104.5,3,62,93.0,455.5489,74.93042,-2.34375,9.375,-3.125,11.71875,2803.8716,23.0,24,8.235294
308.075,308075,41.25,36.0,1023.96875,0.0,16.699219,1.0380859,1.0273438,3,545.975,545.475,56670.48,54500.03,9.101868,27.120972,4786.663,22.875,1.0960001,1.108,1009.1063,443.2771,445.26712,445.93045,444.6038,407.7884,180.13446,0.0,0.0,0.0,0.0,0.0,0.0,0.9951172,0.9951172,109.0625,3,62,91.5,520.72205,75.10986,-1.5625,9.375,-1.5625,11.71875,2807.8716,22.0,24,9.411765
308.175,308175,41.25,36.0,1023.96875,0.0,19.042969,1.0087891,1.0009766,3,548.6625,548.35,58405.777,57206.46,10.398865,28.144836,4855.6504,21.0,1.24,1.2320001,1009.1063,476.4441,489.2134,489.1305,489.37924,452.97845,205.547,0.0,0.0,0.0,0.0,0.0,0.0,0.99316406,0.99316406,128.375,3,62,90.0,637.8845,75.31494,0.0,10.15625,-2.34375,11.71875,2833.8704,21.0,24,13.333334
308.275,308275,41.25,36.0,1023.96875,0.0,21.191406,0.98535156,0.9970703,3,551.9125,551.725,61117.516,68260.36,20.384216,31.904602,4921.9844,20.25,1.7440001,1.7400001,1009.1063,595.84534,628.51483,628.7636,628.2661,585.2319,281.8482,0.0,0.0,0.0,0.0,0.0,0.0,0.99121094,0.99121094,168.5625,3,62,90.0,655.6289,75.494385,0.0,10.15625,-1.5625,11.71875,2879.8682,20.5,24,12.156863
308.375,308375,41.25,36.0,1023.96875,0.0,21.191406,0.9765625,0.9785156,3,558.0375,557.9125,71799.945,69963.82,14.265442,32.437134,4975.052,20.625,1.628,1.6480001,1009.1063,654.13635,648.0005,648.91254,647.17126,595.5137,280.04666,0.0,0.0,0.0,0.0,0.0,0.0,0.99121094,0.99121094,168.0,3,62,90.0,666.32526,75.67383,0.0,10.15625,-1.5625,11.71875,2893.8674,20.5,24,12.54902
308.475,308475,41.25,36.0,1023.96875,0.0,21.777344,0.9980469,1.0009766,3,570.4125,570.475,75488.12,69114.74,9.657288,30.941772,5248.3477,20.625,1.58,1.5760001,1009.1063,662.75977,653.7218,652.8926,654.63385,610.19006,288.54578,0.0,0.0,0.0,0.0,0.0,0.0,0.99121094,0.99121094,177.25,3,63,90.0,721.7142,75.85327,-0.78125,10.15625,-0.78125,11.71875,2903.8672,21.5,24,14.509804
308.575,308575,41.25,36.0,1023.96875,0.0,22.851562,1.0322266,1.0351562,3,581.725,581.9125,77138.51,78295.375,17.582703,32.60193,5468.5767,21.375,1.904,1.9200001,1009.1063,720.5533,727.5184,727.933,727.1867,675.8608,325.48828,0.0,0.0,0.0,0.0,0.0,0.0,0.99121094,0.99121094,197.46875,3,63,90.0,742.02893,76.032715,0.78125,10.15625,1.5625,11.71875,2935.8657,21.5,24,14.509804
308.675,308675,41.25,36.0,1023.96875,0.0,23.144531,1.0136719,1.0214844,3,592.6625,592.9125,84536.08,81410.414,17.510986,33.569336,5603.898,26.25,1.9640001,2.0080001,1009.1063,748.16486,741.69727,742.7752,740.6193,679.675,342.7408,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,205.0,3,64,90.0,731.0838,76.21216,3.125,10.15625,2.34375,11.71875,2965.8643,33.5,24,15.294118
308.775,308775,41.25,36.0,1023.96875,0.0,24.21875,0.97558594,0.9707031,3,605.0375,604.85,87688.266,81582.88,14.129639,33.665466,5784.3267,33.0,1.9440001,1.968,1009.1063,748.9111,757.037,758.6124,755.4616,706.0427,358.38257,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,219.0625,3,64,90.0,783.15607,76.3916,3.90625,10.15625,2.34375,11.71875,2970.864,32.5,24,16.862745
308.875,308875,41.25,36.0,1023.96875,0.0,25.878906,0.9951172,0.9951172,3,615.35,615.1,89768.51,83047.54,14.070129,34.54895,5956.795,32.625,2.0960002,2.128,1009.1063,798.247,827.8486,830.7507,825.02936,766.3238,400.24228,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,250.0625,3,65,90.0,813.00635,76.571045,3.125,10.15625,1.5625,11.71875,2977.8638,32.0,24,17.647058
308.975,308975,41.25,36.0,1023.96875,0.0,26.757812,0.99316406,0.99609375,3,625.35,625.2875,89757.89,84557.305,17.402649,35.08606,6174.3706,32.25,2.2240002,2.24,1009.1063,842.6908,861.5131,861.5131,861.596,799.32495,414.6971,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,263.1875,3,65,90.0,826.0244,76.75049,3.125,10.15625,2.34375,11.71875,2985.8633,31.5,24,18.039215
309.075,309075,41.25,36.0,1023.96875,0.0,27.246094,1.0136719,1.0322266,3,635.5375,635.4125,90049.76,85876.02,19.277954,35.665894,6370.719,31.5,2.3360002,2.3760002,1009.1063,876.85284,882.15955,883.4033,880.9158,817.6497,422.4332,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,267.0,3,66,90.375,866.57104,76.92993,3.125,10.15625,3.90625,11.71875,3015.8618,31.5,24,19.607843
309.175,309175,41.25,36.0,1023.96875,0.0,28.320312,0.99902344,1.0058594,3,645.35,644.7875,91721.375,87903.19,20.123291,36.013794,6540.5347,31.125,2.42,2.4840002,1009.1063,911.0978,909.02484,908.9419,909.1078,843.18835,441.74164,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,281.875,3,66,92.625,917.8141,76.87866,3.90625,10.9375,3.90625,12.5,3061.8599,30.5,24,21.960785
309.275,309275,41.25,36.0,1023.96875,0.0,29.589844,0.9980469,0.9902344,3,654.6,654.1,96661.94,93443.41,21.673584,35.2417,6633.4023,30.75,2.496,2.5240002,1009.1063,965.16003,960.7654,958.69244,962.8383,891.52924,472.792,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,305.125,3,67,94.5,939.8702,76.69922,4.6875,10.9375,3.90625,12.5,3094.8584,31.0,24,24.313726
309.375,309375,41.25,36.0,1023.96875,0.0,29.980469,0.9892578,0.9951172,3,663.975,663.4125,106941.055,97855.945,12.251282,36.04126,6556.4546,30.75,2.456,2.4880002,1009.1063,994.18115,988.3769,983.65063,993.18616,914.9949,480.76123,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,320.28125,3,68,94.875,945.1769,76.519775,4.6875,10.9375,3.90625,12.5,3096.8582,30.0,24,25.490196
309.475,309475,41.25,35.25,1023.96875,0.0,29.980469,1.0039062,0.99902344,3,673.6,673.1625,104759.99,100320.92,22.024536,35.702515,6577.6816,30.0,2.5560002,2.5640001,1009.1063,1009.6038,999.73663,999.40497,1000.1512,922.0429,486.46265,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,318.84375,3,68,94.875,948.1619,76.34033,3.90625,10.9375,3.90625,12.5,3112.8574,30.0,24,25.882353
309.575,309575,41.25,35.25,1023.96875,0.0,29.980469,1.0058594,0.9863281,3,682.5375,682.4125,104744.07,102162.35,23.291016,35.06012,6628.095,30.0,2.572,2.572,1009.1063,1003.79956,1004.8775,1002.4729,1007.2821,926.8521,494.83456,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,324.21875,3,69,95.25,953.3028,76.16089,4.6875,10.9375,3.90625,12.5,3140.8562,30.0,24,27.058825
309.675,309675,41.25,35.25,1023.96875,0.0,30.273438,0.9921875,0.99609375,3,689.85,689.725,109589.11,104850.21,22.155762,35.707092,6556.4546,29.625,2.568,2.588,1009.1063,1019.2222,1019.2222,1011.5109,1026.9336,938.6264,507.50906,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,332.28125,3,69,96.0,957.117,75.981445,5.46875,10.9375,3.90625,12.5,3175.8545,30.0,24,28.235294
309.775,309775,40.5,35.25,1023.96875,0.0,30.46875,0.99316406,0.9980469,3,696.7875,696.5375,112852.74,107644.195,21.801758,35.743713,6495.4272,30.0,2.592,2.568,1009.1063,1028.9236,1032.4061,1029.4211,1035.3911,948.9911,514.58813,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,337.90625,3,70,96.75,971.213,75.77637,4.6875,10.9375,3.90625,12.5,3205.8533,30.0,24,30.19608
309.886,309886,40.5,35.25,1023.96875,0.0,30.664062,0.9902344,0.9921875,3,702.7875,702.9125,117289.164,110777.81,19.493103,35.702515,6431.7466,30.0,2.572,2.6320002,1009.1063,1046.585,1047.5801,1045.5071,1049.653,963.50165,524.5497,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,345.46875,3,71,97.125,972.5397,75.596924,3.90625,10.9375,3.90625,12.5,3233.852,30.5,24,31.37255
309.986,309986,40.5,35.25,1023.96875,0.0,30.664062,0.9746094,0.9873047,3,708.5375,708.6625,118679.52,112152.26,19.004822,35.591125,6402.5596,30.0,2.5640001,2.6200001,1009.1063,1054.2134,1056.3693,1057.3643,1055.3743,966.4867,526.37244,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,348.4375,3,72,97.5,976.6026,75.41748,3.125,10.9375,3.90625,12.5,3258.8508,30.0,24,32.941177
310.087,310087,40.5,35.25,1023.96875,0.0,30.664062,0.98046875,0.9980469,3,713.725,714.2875,119740.87,113969.805,20.195007,35.554504,6378.6797,29.625,2.5800002,2.66,1009.1063,1063.0856,1064.0806,1063.4172,1064.7439,971.2959,532.85803,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,350.8125,3,73,98.25,991.6107,75.23804,3.125,10.9375,3.90625,12.5,3298.8489,29.5,24,35.294117
310.187,310187,40.5,34.5,1023.96875,0.0,30.859375,0.9863281,0.9873047,3,718.475,719.225,120128.26,116795.64,22.833252,35.5484,6378.6797,29.625,2.6200001,2.6920002,1009.1063,1076.3524,1073.0358,1075.3574,1070.714,981.3289,538.77136,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,355.09375,3,73,99.0,995.17615,75.05859,3.125,10.9375,3.125,12.5,3324.848,29.5,24,38.039215
310.286,310286,40.5,34.5,1023.96875,0.0,31.054688,0.9873047,0.9873047,3,723.2875,724.1,120340.53,118544.2,23.794556,35.491943,6344.1855,30.375,2.6520002,2.696,1009.1063,1086.4684,1087.0488,1086.6342,1087.5463,991.27905,546.57104,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,361.0625,3,74,99.375,999.90247,74.87915,2.34375,10.9375,3.125,12.5,3364.846,30.5,24,43.52941
310.386,310386,40.5,34.5,1023.96875,0.0,31.054688,0.98339844,0.9863281,3,727.7875,728.4125,124336.49,120754.45,22.610474,35.48889,6272.545,29.625,2.624,2.7,1009.1063,1095.7551,1097.828,1100.3156,1095.4235,995.67365,551.33984,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,366.3125,3,75,99.75,1003.6337,74.69971,2.34375,10.9375,3.125,12.5,3397.8445,30.0,24,46.27451
310.486,310486,40.5,34.5,1023.96875,0.0,31.054688,0.9902344,0.9873047,3,732.4125,733.1,128051.195,122441.99,20.16449,35.531616,6155.7974,30.0,2.5960002,2.6720002,1009.1063,1099.7351,1100.6472,1101.3936,1099.9839,997.08325,555.2609,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,368.9375,3,75,100.125,1016.1543,74.52026,2.34375,10.9375,2.34375,12.5,3427.843,30.0,24,47.84314
310.586,310586,40.5,34.5,1023.96875,0.0,31.347656,0.9902344,0.9951172,3,736.7875,737.225,128528.8,123190.234,20.057678,35.568237,6110.69,30.0,2.6160002,2.664,1009.1063,1103.0519,1103.3835,1104.1298,1102.7202,998.49286,555.7908,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,370.59375,3,76,100.5,1030.499,74.34082,1.5625,10.9375,2.34375,12.5,3461.8416,29.5,24,49.019608
310.687,310687,40.5,34.5,1023.96875,0.0,31.542969,0.98339844,0.9902344,3,740.85,741.35,129186.836,123927.875,18.452454,35.603333,6081.503,30.0,2.604,2.6360002,1009.1063,1106.2856,1108.2756,1107.1149,1109.4365,999.48785,558.5249,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9902344,370.4375,3,77,100.875,1035.9716,74.16138,1.5625,10.9375,2.34375,12.5,3496.8398,30.0,24,50.19608
