Time, Milliseconds, "tia"       , "TIA_AM_SCHA"           , "tqi_gs_fast_dec", "tqi_gs_fast_inc", "pv_av"     , "LAMB_LS_UP[1]"           , "LAMB_LS_UP[2]"           , "state_eng" , "teg_dyn_up_cat[1]", "TEG_DYN_UP_CAT[2]"           , "fup"       , "fup_sp"    , "pump_vol_vcv", "efppwm"    , "fup_efp"   , "iga_av_mv" , "TI_1_HOM[0]"           , "TI_1_HOM[3]"           , "amp_mes"   , "map"       , "map_mes"   , "map_1_mes" , "map_2_mes" , "pdt_mes"   , "maf"       , "iga_ad_1_knk[0]", "iga_ad_1_knk[1]", "iga_ad_1_knk[2]", "iga_ad_1_knk[3]", "iga_ad_1_knk[4]", "iga_ad_1_knk[5]", "lamb_sp[1]", "LAMB_SP[2]"           , "tqi_av"    , "gear"      , "vs"        , "CAM_SP_IVVT_IN"           , "map_sp"    , "rfp_sp"    , "Short Term Fuel Trim - Bank 1"           , "Long Term Fuel Trim - Bank 1"           , "Short Term Fuel Trim - Bank 2"           , "Long Term Fuel Trim - Bank 2"           , "Engine RPM"           , "Ignition Timing Advance for #1 Cylinder"           , "Ambient air temperature"           , "Commanded Throttle Actuator Control"           
Sec.ms, ms, Â°C       , Â°C       , Nm        , Nm        , %         ,           ,           , -         , Â°C       , Â°C       , hPa       , hPa       , %         , %         , hPa       , Â°        , ms        , ms        , hPa       , hPa       , hPa       , hPa       , hPa       , hPa       , mg/stroke , Â°        , Â°        , Â°        , Â°        , Â°        , Â°        ,           ,           , Nm        ,           , km/h      , Â°        , hPa       , Â°        , %         , %         , %         , %         , 1/min     , Â°        , Â°C       , %         
Timestamp, Timestamp Milliseconds,           , Param_TIAAMSCHA,           ,           ,           , Param_LAMBLSUP1, Param_LAMBLSUP2,           ,           , Param_TEGDYNUPCAT2,           ,           ,           ,           ,           ,           , Param_TI1HOM0, Param_TI1HOM3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           , Param_LAMBSP2,           ,           ,           , Param_CAMSPIVVTIN,           ,           , Param_ShortTermFuelTrimBank1, Param_LongTermFuelTrimBank1, Param_ShortTermFuelTrimBank2, Param_LongTermFuelTrimBank2, Param_EnginRPM, Param_IgnitTiminAdvanFor1Cylin, Param_AmbieAirTempe, Param_CommaThrotActuaContr
12.097,12097, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 631.475   , 631.225   , 39359.953 , 36274.098 , 0         , 24.543762 , 5813.5137 , -20.25    , 1.8080001 , 1.8080001 , 1009.1063 , 439.29706 , 435.56577 , 435.98035 , 435.2341  , 370.22675 , 203.17319 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 84        , 93.75     , 426.11316 , 72.03369  , 0         , 7.03125   , 0         , 8.59375   , 3746.8284 , -20.5     , 17        , 10.196078 
12.197,12197, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 631.725   , 631.6     , 39375.875 , 36274.098 , 0         , 24.595642 , 5779.02   , -20.25    , 1.792     , 1.8080001 , 1009.1063 , 437.88745 , 434.7366  , 434.57077 , 434.98535 , 365.41754 , 202.13464 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 84        , 93.375    , 425.61566 , 71.85425  , 0         , 7.03125   , 0         , 8.59375   , 3735.829  , -20.5     , 17        , 10.196078 
12.297,12297, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 631.725   , 631.6     , 39471.395 , 36114.895 , 0         , 24.835205 , 5784.3267 , -20.25    , 1.7880001 , 1.8080001 , 1009.1063 , 437.97037 , 435.06827 , 435.2341  , 434.98535 , 366.41254 , 201.71074 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 83        , 93.375    , 422.63065 , 71.674805 , 0         , 7.03125   , 0         , 8.59375   , 3728.8293 , -20.5     , 17        , 10.196078 
12.397,12397, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 631.4125  , 631.2875  , 39688.973 , 36114.895 , 0         , 24.543762 , 5813.5137 , -20.25    , 1.764     , 1.7800001 , 1009.1063 , 434.322   , 435.15118 , 435.06827 , 435.2341  , 365.1688  , 202.17703 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 83        , 93.375    , 422.71356 , 71.49536  , 0         , 7.03125   , 0         , 8.59375   , 3716.8298 , -20.5     , 17        , 10.196078 
12.497,12497, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 630.85    , 630.725   , 39763.266 , 35955.69  , 0         , 24.490356 , 5818.8203 , -20.25    , 1.7600001 , 1.7760001 , 1009.1063 , 429.0153  , 434.98535 , 434.98535 , 434.98535 , 365.1688  , 202.81287 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 83        , 93.375    , 419.47977 , 71.31592  , 0         , 7.03125   , 0         , 8.59375   , 3707.8303 , -20.5     , 17        , 9.803922  
12.598,12598, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 630.0375  , 629.9125  , 39938.387 , 35955.69  , 0         , 24.75586  , 5792.2866 , -20.25    , 1.7600001 , 1.792     , 1009.1063 , 432.4978  , 434.48782 , 433.49283 , 435.48285 , 364.92004 , 202.89764 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 83        , 93.375    , 419.39685 , 71.136475 , 0         , 7.03125   , 0         , 8.59375   , 3693.8308 , -20.5     , 17        , 9.803922  
12.698,12698, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 629.0375  , 628.9125  , 39938.387 , 35955.69  , 0         , 24.80774  , 5786.98   , -20.25    , 1.7440001 , 1.7960001 , 1009.1063 , 435.7316  , 433.4099  , 433.327   , 433.57574 , 363.2617  , 200.82056 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 82        , 93.375    , 419.56268 , 70.95703  , 0         , 7.03125   , 0         , 8.59375   , 3682.8313 , -20.5     , 17        , 9.803922  
12.797,12797, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 628.1625  , 628.0375  , 39938.387 , 35955.69  , 0         , 24.464417 , 5821.4736 , -20.25    , 1.7160001 , 1.7320001 , 1009.1063 , 431.75156 , 427.1082  , 427.35693 , 426.94235 , 361.10583 , 197.38701 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 82        , 93.375    , 416.57767 , 70.77759  , 0         , 7.03125   , 0         , 8.59375   , 3672.8318 , -20.5     , 17        , 9.803922  
12.897,12897, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 627.2875  , 627.1625  , 40150.656 , 35796.492 , 0         , 24.464417 , 5821.4736 , -20.25    , 1.7       , 1.7080001 , 1009.1063 , 426.11316 , 424.3719  , 424.70358 , 424.12314 , 358.2037  , 196.45444 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 82        , 93        , 415.3339  , 70.598145 , 0         , 7.03125   , 0         , 8.59375   , 3660.8325 , -20.5     , 17        , 9.803922  
12.997,12997, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 626.225   , 626.1     , 40187.805 , 35796.492 , 0         , 24.516296 , 5794.94   , -20.25    , 1.6960001 , 1.72      , 1009.1063 , 424.95233 , 424.12314 , 424.62067 , 423.70856 , 359.86206 , 197.15387 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 82        , 93        , 415.74847 , 70.4187   , 0         , 7.03125   , 0         , 8.59375   , 3650.8328 , -20.5     , 17        , 9.803922  
13.097,13097, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 625.0375  , 624.975   , 40187.805 , 35637.29  , 0         , 24.649048 , 5802.9004 , -20.25    , 1.7240001 , 1.7240001 , 1009.1063 , 426.279   , 425.11816 , 425.11816 , 425.11816 , 358.70123 , 197.25984 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 81        , 93.375    , 412.51468 , 70.23926  , 0         , 7.03125   , 0         , 8.59375   , 3640.8333 , -20.5     , 17        , 9.411765  
13.197,13197, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 623.9125  , 623.85    , 40187.805 , 35637.29  , 0         , 24.96643  , 5771.06   , -20.25    , 1.72      , 1.7240001 , 1009.1063 , 427.27402 , 426.6936  , 424.28897 , 429.18112 , 361.35458 , 197.89568 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 81        , 93.375    , 414.9193  , 70.059814 , 0         , 7.03125   , 0         , 8.59375   , 3628.834  , -20.5     , 17        , 9.411765  
13.297,13297, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 622.9125  , 622.85    , 40378.844 , 35637.29  , 0         , 25.073242 , 5760.4463 , -20.25    , 1.6400001 , 1.6400001 , 1009.1063 , 436.6437  , 440.0433  , 439.71164 , 440.37497 , 371.8851  , 189.3118  , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 81        , 93        , 443.19418 , 69.88037  , 0         , 7.03125   , 0         , 8.59375   , 3614.8345 , -20.5     , 17        , 9.411765  
13.397,13397, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 621.85    , 621.7875  , 40442.527 , 35478.086 , 0         , 24.674988 , 5800.2466 , -20.25    , 1.664     , 1.664     , 1009.1063 , 451.8176  , 448.66675 , 446.51086 , 450.8226  , 377.026   , 191.79158 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 81        , 93        , 442.94543 , 69.67529  , 0         , 7.03125   , 0         , 8.59375   , 3601.8352 , -20.5     , 17        , 9.411765  
13.497,13497, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 620.475   , 620.35    , 40442.527 , 35478.086 , 0         , 24.623108 , 5805.5537 , -20.25    , 1.6800001 , 1.6880001 , 1009.1063 , 454.2222  , 452.06635 , 449.413   , 454.71973 , 381.08896 , 194.1654  , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 80        , 93        , 441.61874 , 69.49585  , 0         , 7.03125   , 0         , 8.59375   , 3591.8354 , -20.5     , 17        , 9.411765  
13.598,13598, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 619.35    , 619.2875  , 40575.195 , 35318.887 , 0         , 24.649048 , 5802.9004 , -20.25    , 1.6880001 , 1.692     , 1009.1063 , 454.5539  , 452.06635 , 451.48593 , 452.6468  , 379.3477  , 192.38504 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 80        , 93        , 438.5508  , 69.31641  , 0         , 7.03125   , 0         , 8.59375   , 3580.8362 , -20.5     , 17        , 9.411765  
13.696,13696, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 618.225   , 618.1625  , 40691.94  , 35318.887 , 0         , 24.623108 , 5805.5537 , -20.25    , 1.6760001 , 1.692     , 1009.1063 , 454.71973 , 452.23218 , 450.24216 , 454.3051  , 380.67438 , 193.99583 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 80        , 93        , 437.30704 , 69.13696  , 0         , 7.03125   , 0         , 8.59375   , 3569.8367 , -20       , 17        , 9.411765  
13.797,13797, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 617.1625  , 617.0375  , 40813.996 , 35318.887 , 0         , 24.623108 , 5805.5537 , -20.25    , 1.692     , 1.6960001 , 1009.1063 , 454.88556 , 452.89554 , 450.90552 , 454.88556 , 381.08896 , 194.2078  , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 80        , 93        , 438.30203 , 68.95752  , 0         , 7.03125   , 0         , 8.59375   , 3557.8372 , -20.5     , 17        , 9.411765  
13.897,13897, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 616.1     , 616.0375  , 40904.21  , 35159.684 , 0         , 24.595642 , 5808.207  , -20.25    , 1.6840001 , 1.6880001 , 1009.1063 , 453.06137 , 452.23218 , 450.57385 , 453.97345 , 382.58145 , 193.3388  , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 79        , 93        , 438.1362  , 68.778076 , 0         , 7.03125   , 0         , 8.59375   , 3547.8376 , -20.5     , 17        , 9.411765  
13.998,13998, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 615.1     , 615.0375  , 40936.05  , 35159.684 , 0         , 24.41101  , 5805.5537 , -20.25    , 1.664     , 1.6800001 , 1009.1063 , 453.06137 , 451.65176 , 451.9005  , 451.403   , 382.83023 , 194.27138 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 79        , 93        , 434.7366  , 68.59863  , 0         , 7.03125   , 0         , 8.59375   , 3535.8381 , -20.5     , 17        , 9.411765  
14.098,14098, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 614.1     , 614.0375  , 40936.05  , 35159.684 , 0         , 24.357605 , 5832.087  , -20.25    , 1.644     , 1.6600001 , 1009.1063 , 451.07135 , 447.83755 , 447.92047 , 447.83755 , 375.1189  , 191.93994 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 79        , 92.625    , 434.57077 , 68.41919  , 0         , 7.03125   , 0         , 8.59375   , 3523.8386 , -20.5     , 17        , 9.411765  
14.197,14197, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 613.1     , 613.0375  , 40951.973 , 35159.684 , 0         , 24.357605 , 5832.087  , -20.25    , 1.6320001 , 1.6480001 , 1009.1063 , 446.09628 , 446.01337 , 444.52087 , 447.5888  , 378.18683 , 191.43127 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 79        , 92.625    , 430.25903 , 68.239746 , 0         , 7.03125   , 0         , 8.59375   , 3509.8394 , -20.5     , 17        , 9.019608  
14.297,14297, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 612.1     , 612.0375  , 41185.47  , 35000.484 , 0         , 24.595642 , 5808.207  , -20.25    , 1.6320001 , 1.6680001 , 1009.1063 , 445.43295 , 446.84256 , 445.6817  , 448.0863  , 376.77725 , 191.89755 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 78        , 93        , 431.66864 , 68.0603   , 0         , 7.03125   , 0         , 8.59375   , 3494.84   , -20.5     , 17        , 9.019608  
14.396,14396, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 611.0375  , 610.975   , 41185.47  , 35000.484 , 0         , 24.516296 , 5816.167  , -19.875   , 1.6200001 , 1.6760001 , 1009.1063 , 447.92047 , 450.4909  , 449.33008 , 451.73468 , 378.18683 , 192.08832 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 78        , 93        , 427.93735 , 68.13721  , 0         , 7.03125   , 0         , 8.59375   , 3478.8408 , -20.5     , 17        , 9.019608  
14.496,14496, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 609.975   , 609.9125  , 41185.47  , 35000.484 , 0         , 24.22638  , 5845.354  , -20.25    , 1.608     , 1.6600001 , 1009.1063 , 446.51086 , 445.5988  , 445.84753 , 445.35004 , 379.4306  , 189.18463 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 77        , 93        , 429.0982  , 68.31665  , 0         , 7.03125   , 0         , 8.59375   , 3453.8418 , -20.5     , 17        , 9.019608  
14.599,14599, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 609.0375  , 608.975   , 41201.387 , 35000.484 , 0         , 24.464417 , 5840.0474 , -20.25    , 1.6040001 , 1.6480001 , 1009.1063 , 441.12125 , 442.03333 , 442.53085 , 441.61874 , 374.37262 , 187.91293 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 77        , 93        , 425.7815  , 68.49609  , 0         , 7.03125   , 0         , 8.59375   , 3414.8438 , -20.5     , 17        , 8.627451  
14.697,14697, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 607.85    , 607.7875  , 41254.453 , 35000.484 , 0         , 24.357605 , 5832.087  , -20.25    , 1.5960001 , 1.6240001 , 1009.1063 , 440.37497 , 436.6437  , 437.22412 , 436.06326 , 372.4655  , 185.17882 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 76        , 93.375    , 421.88437 , 68.67554  , 0         , 7.03125   , 0         , 8.59375   , 3380.8452 , -20       , 17        , 8.627451  
14.796,14796, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 606.5375  , 606.475   , 41429.58  , 35000.484 , 0         , 24.38507  , 5845.354  , -20.25    , 1.5600001 , 1.5680001 , 1009.1063 , 432.4978  , 431.33698 , 430.25903 , 432.4149  , 367.32465 , 181.89362 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 75        , 93.375    , 416.4118  , 68.85498  , 0         , 7.03125   , 0         , 8.59375   , 3353.8464 , -20.5     , 17        , 8.627451  
14.897,14897, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 604.975   , 604.9125  , 41440.19  , 35000.484 , 0         , 24.22638  , 5845.354  , -20.25    , 1.5560001 , 1.5640001 , 1009.1063 , 430.83948 , 430.67365 , 429.5957  , 431.75156 , 369.06592 , 182.48708 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 74        , 93.375    , 415.08514 , 69.034424 , 0         , 7.03125   , 0         , 8.59375   , 3317.8481 , -20.5     , 17        , 8.627451  
14.997,14997, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 603.225   , 603.1625  , 41440.19  , 35000.484 , 0         , 24.357605 , 5832.087  , -20.25    , 1.5280001 , 1.5480001 , 1009.1063 , 424.53772 , 428.35193 , 427.52277 , 429.26404 , 367.49048 , 180.87627 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 74        , 93.375    , 408.86633 , 69.21387  , 0         , 7.03125   , 0         , 8.59375   , 3290.8494 , -20.5     , 17        , 8.235294  
15.097,15097, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 601.35    , 601.2875  , 41689.605 , 35000.484 , 0         , 24.357605 , 5832.087  , -20.25    , 1.5120001 , 1.5320001 , 1009.1063 , 423.29398 , 426.44482 , 426.52774 , 426.44482 , 368.73425 , 178.56604 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 73        , 93.75     , 409.03217 , 69.39331  , 0         , 7.03125   , 0         , 8.59375   , 3252.851  , -20.5     , 17        , 8.235294  
15.197,15197, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 599.35    , 599.2875  , 41689.605 , 35000.484 , 0         , 24.22638  , 5845.354  , -20.25    , 1.5000001 , 1.516     , 1009.1063 , 418.89935 , 421.22104 , 420.64062 , 421.88437 , 365.6663  , 175.98027 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 72        , 93.75     , 402.9792  , 69.572754 , 0         , 7.03125   , 0         , 8.59375   , 3227.8523 , -20.5     , 17        , 7.8431373 
15.297,15297, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 597.1625  , 597.1     , 41832.887 , 35000.484 , 0         , 24.27826  , 5840.0474 , -20.25    , 1.4560001 , 1.48      , 1009.1063 , 416.57767 , 415.8314  , 416.24597 , 415.4168  , 356.87704 , 173.14018 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 71        , 93.75     , 401.98416 , 69.7522   , 0         , 7.03125   , 0         , 8.59375   , 3194.8538 , -20.5     , 17        , 7.8431373 
15.397,15397, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 594.85    , 594.7875  , 41907.18  , 35000.484 , 0         , 24.25232  , 5842.7007 , -20.25    , 1.4280001 , 1.468     , 1009.1063 , 409.36383 , 409.61258 , 410.2759  , 409.03217 , 356.04785 , 171.59296 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 71        , 94.125    , 395.5166  , 69.93164  , 0         , 7.03125   , 0         , 8.59375   , 3157.8555 , -20.5     , 17        , 7.4509807 
15.497,15497, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 592.475   , 592.4125  , 41933.715 , 35000.484 , 0         , 24.198914 , 5848.0073 , -20.25    , 1.416     , 1.4280001 , 1009.1063 , 405.54962 , 402.39874 , 402.31583 , 402.5646  , 349.99487 , 167.71431 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 70        , 94.125    , 387.9711  , 70.111084 , 0         , 7.03125   , 0         , 8.59375   , 3130.8567 , -20.5     , 17        , 7.4509807 
15.598,15598, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 590.0375  , 589.975   , 41939.023 , 35000.484 , 0         , 24.38507  , 5829.4336 , -20.25    , 1.36      , 1.4000001 , 1009.1063 , 400.07706 , 397.09204 , 396.5116  , 397.75537 , 346.01483 , 164.64107 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 69        , 94.125    , 389.04904 , 70.29053  , 0         , 7.03125   , 0         , 8.59375   , 3100.8582 , -20.5     , 17        , 7.4509807 
15.697,15697, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 587.4125  , 587.35    , 41970.863 , 35000.484 , 0         , 24.357605 , 5832.087  , -20.25    , 1.3560001 , 1.376     , 1009.1063 , 397.00912 , 392.2828  , 391.45364 , 393.112   , 343.61023 , 162.07649 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 69        , 94.5      , 384.90317 , 70.46997  , 0         , 7.03125   , 0         , 8.59375   , 3067.8596 , -20.5     , 17        , 7.0588236 
15.797,15797, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 584.725   , 584.725   , 42183.13  , 35000.484 , 0         , 24.093628 , 5858.6206 , -20.25    , 1.3280001 , 1.3520001 , 1009.1063 , 392.44864 , 391.12198 , 390.54153 , 391.7853  , 340.87396 , 162.35204 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 68        , 94.5      , 380.5085  , 70.649414 , 0         , 7.03125   , 0         , 8.59375   , 3036.861  , -20.5     , 17        , 7.0588236 
15.897,15897, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 582.0375  , 581.975   , 42188.438 , 35000.484 , 0         , 24.305725 , 5837.394  , -20.25    , 1.3280001 , 1.3520001 , 1009.1063 , 389.21487 , 388.96613 , 389.3807  , 388.5515  , 343.5273  , 161.14392 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 67        , 94.5      , 376.94308 , 70.82886  , 0         , 7.03125   , 0         , 8.59375   , 3009.8623 , -20.5     , 17        , 7.0588236 
15.998,15998, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 579.2875  , 579.225   , 42188.438 , 35000.484 , 0         , 24.147034 , 5853.314  , -20.25    , 1.312     , 1.3240001 , 1009.1063 , 386.22983 , 385.40067 , 383.1619  , 387.63943 , 338.7181  , 159.95702 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 67        , 94.5      , 373.7922  , 71.0083   , 0         , 7.03125   , 0         , 8.59375   , 2990.863  , -20.5     , 17        , 6.666667  
16.098,16098, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 576.6     , 576.5375  , 42188.438 , 35000.484 , 0         , 24.43695  , 5824.127  , -20.25    , 1.296     , 1.32      , 1009.1063 , 382.7473  , 380.4256  , 380.09393 , 380.7573  , 334.82098 , 156.43869 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 67        , 94.5      , 373.37762 , 71.187744 , 0         , 7.03125   , 0         , 8.59375   , 2973.8638 , -20.5     , 17        , 6.666667  
16.197,16197, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 573.85    , 573.7875  , 42252.117 , 35000.484 , 0         , 24.331665 , 5834.7407 , -20.25    , 1.2800001 , 1.2880001 , 1009.1063 , 381.08896 , 379.51352 , 378.9331  , 380.17685 , 333.90887 , 156.22675 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 67        , 94.5      , 370.72427 , 71.36719  , 0         , 7.03125   , 0         , 8.59375   , 2959.8645 , -20.5     , 17        , 6.666667  
16.297,16297, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 571.1     , 571.0375  , 42337.027 , 35000.484 , 0         , 24.569702 , 5810.8604 , -20.25    , 1.268     , 1.296     , 1009.1063 , 380.92313 , 375.78223 , 376.03098 , 375.6164  , 332.58218 , 154.34041 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 66        , 94.875    , 370.39258 , 71.54663  , 0         , 7.03125   , 0         , 8.59375   , 2947.865  , -20.5     , 17        , 6.666667  
16.397,16397, 29.25     , 25.5      , 1023.96875, 0         , 0         , 4         , 4         , 5         , 568.4125  , 568.35    , 42437.85  , 35000.484 , 0         , 24.305725 , 5837.394  , -19.875   , 1.2600001 , 1.284     , 1009.1063 , 378.9331  , 376.69434 , 376.36264 , 377.026   , 331.75302 , 154.7431  , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 0         , 3         , 66        , 94.875    , 219.89728 , 71.75171  , 0         , 7.03125   , 0         , 8.59375   , 2939.8655 , -4        , 17        , 2.745098  
16.497,16497, 29.25     , 25.5      , 1023.96875, 0         , 9.082031  , 4         , 4         , 3         , 565.7875  , 565.725   , 38070.42  , 44807.305 , 13.618469 , 24.68872  , 5824.127  , -3.375    , 1.148     , 1.176     , 1009.1063 , 327.8559  , 314.1745  , 312.43323 , 315.9987  , 269.1503  , 122.46345 , 0         , 0         , 0         , 0         , 0         , 0         , 0.88378906, 0.88378906, 76.8125   , 3         , 66        , 97.875    , 378.1039  , 71.93115  , 0         , 7.03125   , 0         , 8.59375   , 3036.861  , 20        , 17        , 9.803922  
