Time, Milliseconds, "tia"       , "TIA_AM_SCHA"           , "tqi_gs_fast_dec", "tqi_gs_fast_inc", "pv_av"     , "LAMB_LS_UP[1]"           , "LAMB_LS_UP[2]"           , "state_eng" , "teg_dyn_up_cat[1]", "TEG_DYN_UP_CAT[2]"           , "fup"       , "fup_sp"    , "pump_vol_vcv", "efppwm"    , "fup_efp"   , "iga_av_mv" , "TI_1_HOM[0]"           , "TI_1_HOM[3]"           , "amp_mes"   , "map"       , "map_mes"   , "map_1_mes" , "map_2_mes" , "pdt_mes"   , "maf"       , "iga_ad_1_knk[0]", "iga_ad_1_knk[1]", "iga_ad_1_knk[2]", "iga_ad_1_knk[3]", "iga_ad_1_knk[4]", "iga_ad_1_knk[5]", "lamb_sp[1]", "LAMB_SP[2]"           , "tqi_av"    , "gear"      , "vs"        , "CAM_SP_IVVT_IN"           , "map_sp"    , "rfp_sp"    , "Short Term Fuel Trim - Bank 1"           , "Long Term Fuel Trim - Bank 1"           , "Short Term Fuel Trim - Bank 2"           , "Long Term Fuel Trim - Bank 2"           , "Engine RPM"           , "Ignition Timing Advance for #1 Cylinder"           , "Ambient air temperature"           , "Commanded Throttle Actuator Control"           
Sec.ms, ms, Â°C       , Â°C       , Nm        , Nm        , %         ,           ,           , -         , Â°C       , Â°C       , hPa       , hPa       , %         , %         , hPa       , Â°        , ms        , ms        , hPa       , hPa       , hPa       , hPa       , hPa       , hPa       , mg/stroke , Â°        , Â°        , Â°        , Â°        , Â°        , Â°        ,           ,           , Nm        ,           , km/h      , Â°        , hPa       , Â°        , %         , %         , %         , %         , 1/min     , Â°        , Â°C       , %         
Timestamp, Timestamp Milliseconds,           , Param_TIAAMSCHA,           ,           ,           , Param_LAMBLSUP1, Param_LAMBLSUP2,           ,           , Param_TEGDYNUPCAT2,           ,           ,           ,           ,           ,           , Param_TI1HOM0, Param_TI1HOM3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           , Param_LAMBSP2,           ,           ,           , Param_CAMSPIVVTIN,           ,           , Param_ShortTermFuelTrimBank1, Param_LongTermFuelTrimBank1, Param_ShortTermFuelTrimBank2, Param_LongTermFuelTrimBank2, Param_EnginRPM, Param_IgnitTiminAdvanFor1Cylin, Param_AmbieAirTempe, Param_CommaThrotActuaContr
25.797,25797, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9765625 , 0.9941406 , 2         , 367.4125  , 367.475   , 42782.79  , 43119.766 , 11.785889 , 24.291992 , 5086.4927 , -0.75     , 1.0320001 , 1.08      , 1012.423  , 468.4011  , 470.47403 , 470.3082  , 470.6399  , 466.16232 , 171.4022  , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 72.125    , 0         , 0         , 127.875   , 479.2633  , 68.239746 , 4.6875    , 1.5625    , 3.90625   , 6.25      , 701.9679  , -1        , 18        , 1.5686275 
25.898,25898, 37.5      , 36        , 1023.96875, 0         , 0         , 0.98046875, 0.99902344, 2         , 367.1625  , 367.2875  , 42920.766 , 43406.33  , 11.875916 , 24.287415 , 5065.2656 , -1.125    , 1.052     , 1.0960001 , 1012.423  , 472.1324  , 476.69287 , 476.4441  , 477.02454 , 472.1324  , 174.11513 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 70.9375   , 0         , 0         , 127.875   , 471.30322 , 68.41919  , 4.6875    , 2.34375   , 3.90625   , 7.03125   , 708.9675  , -2        , 18        , 1.5686275 
25.997,25997, 37.5      , 36        , 1023.96875, 0         , 0         , 0.98535156, 1.0039062 , 2         , 367.1625  , 367.225   , 42963.22  , 43576.145 , 12.171936 , 24.258423 , 5065.2656 , -3        , 1.072     , 1.1400001 , 1012.423  , 474.61993 , 477.9366  , 477.77078 , 478.10245 , 471.80072 , 174.62381 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 69.5625   , 0         , 0         , 127.875   , 472.1324  , 68.59863  , 4.6875    , 1.5625    , 3.90625   , 7.03125   , 700.9679  , -2.5      , 18        , 1.5686275 
26.097,26097, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99316406, 1.0058594 , 2         , 367.2875  , 367.35    , 43000.367 , 43393.062 , 11.956787 , 24.267578 , 5089.146  , -0.375    , 1.0400001 , 1.116     , 1012.423  , 472.1324  , 472.04947 , 471.96655 , 472.2153  , 466.41107 , 171.14787 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 70.96875  , 0         , 0         , 127.875   , 467.9036  , 68.778076 , 4.6875    , 1.5625    , 3.90625   , 6.25      , 700.9679  , -1        , 18        , 1.5686275 
26.198,26198, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9970703 , 1.0117188 , 2         , 367.4125  , 367.475   , 43239.168 , 43265.703 , 11.701965 , 24.281311 , 5091.7993 , -0.375    , 1.0320001 , 1.1120001 , 1012.423  , 468.8157  , 468.64987 , 468.31818 , 469.06445 , 462.84564 , 169.91856 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 69.53125  , 0         , 0         , 127.875   , 467.9036  , 68.95752  , 4.6875    , 1.5625    , 4.6875    , 6.25      , 702.96783 , -1.5      , 18        , 1.5686275 
26.297,26297, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99902344, 1.0117188 , 2         , 367.4125  , 367.475   , 43350.61  , 43499.2   , 11.729431 , 24.276733 , 5067.9194 , -0.75     , 1.0400001 , 1.092     , 1012.423  , 466.41107 , 466.57693 , 466.57693 , 466.57693 , 461.10437 , 168.41374 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 69.03125  , 0         , 0         , 127.875   , 468.89862 , 69.13696  , 4.6875    , 1.5625    , 4.6875    , 6.25      , 697.968   , -2        , 18        , 1.5686275 
26.397,26397, 37.5      , 36        , 1023.96875, 0         , 0         , 1.0009766 , 1.0009766 , 2         , 367.475   , 367.475   , 43350.61  , 43284.277 , 11.6744995, 24.275208 , 5067.9194 , -0.75     , 1.044     , 1.088     , 1012.423  , 464.25522 , 465.499   , 465.66483 , 465.41608 , 459.77768 , 168.37135 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 71.25     , 0         , 0         , 127.875   , 473.70782 , 69.31641  , 4.6875    , 1.5625    , 4.6875    , 6.25      , 689.9684  , 1         , 18        , 1.5686275 
26.497,26497, 37.5      , 36        , 1023.96875, 0         , 0         , 1.0009766 , 0.99609375, 2         , 367.4125  , 367.475   , 43265.703 , 43249.78  , 11.6744995, 24.269104 , 5094.4526 , 1.875     , 1.0320001 , 1.0840001 , 1012.423  , 463.34314 , 466.16232 , 465.83066 , 466.57693 , 461.02145 , 168.30777 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 72.6875   , 0         , 0         , 127.875   , 477.3562  , 69.49585  , 4.6875    , 1.5625    , 4.6875    , 6.25      , 684.9686  , 2.5       , 18        , 1.5686275 
26.597,26597, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99902344, 0.99121094, 2         , 367.1625  , 367.225   , 43265.703 , 43249.78  , 11.6744995, 24.269104 , 5097.106  , 13.5      , 1.052     , 1.08      , 1012.423  , 464.33813 , 466.0794  , 466.0794  , 466.0794  , 460.93854 , 169.07077 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 75.28125  , 0         , 0         , 127.875   , 477.60495 , 69.67529  , 4.6875    , 1.5625    , 4.6875    , 6.25      , 688.96844 , 6         , 18        , 1.5686275 
26.697,26697, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99902344, 0.9902344 , 2         , 366.7875  , 366.7875  , 43350.61  , 43576.145 , 11.968994 , 24.249268 , 5075.8794 , -0.375    , 1.12      , 1.144     , 1012.423  , 472.38113 , 476.60995 , 476.19534 , 477.02454 , 472.29822 , 175.8743  , 0         , 0         , 0         , 0         , 0         , 0         , 0.9970703 , 0.9970703 , 72.625    , 0         , 0         , 127.875   , 468.7328  , 69.85474  , 4.6875    , 2.34375   , 4.6875    , 7.03125   , 696.9681  , -1        , 18        , 1.5686275 
26.797,26797, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9970703 , 0.99121094, 2         , 366.1625  , 366.1625  , 43318.77  , 43629.21  , 11.8927   , 24.264526 , 5073.226  , -3.75     , 1.0840001 , 1.0960001 , 1012.423  , 472.79575 , 472.87866 , 472.46405 , 473.37616 , 466.9086  , 171.67773 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 63.96875  , 0         , 0         , 127.875   , 437.88745 , 70.03418  , 4.6875    , 2.34375   , 4.6875    , 7.03125   , 712.96735 , -6        , 18        , 1.5686275 
26.897,26897, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9941406 , 0.99316406, 2         , 366.1625  , 366.225   , 43265.703 , 43462.05  , 11.747742 , 24.27826  , 5094.4526 , -7.5      , 1.072     , 1.072     , 1012.423  , 470.47403 , 467.15735 , 466.57693 , 467.82068 , 461.43604 , 168.5833  , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 59.5      , 0         , 0         , 127.875   , 420.80646 , 70.21362  , 4.6875    , 2.34375   , 4.6875    , 7.03125   , 721.9669  , -8.5      , 18        , 1.1764706 
26.998,26998, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9873047 , 0.99316406, 2         , 366.6625  , 366.6625  , 43265.703 , 43183.45  , 11.477661 , 24.298096 , 5094.4526 , -9        , 1.036     , 1.036     , 1012.423  , 464.00647 , 458.78268 , 458.36807 , 459.19727 , 450.90552 , 164.8742  , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 57.1875   , 0         , 0         , 127.875   , 409.61258 , 70.39307  , 4.6875    , 2.34375   , 4.6875    , 6.25      , 713.9673  , -9.5      , 18        , 1.1764706 
27.097,27097, 37.5      , 36        , 1023.96875, 0         , 0         , 0.97753906, 0.9941406 , 2         , 367.1625  , 367.1625  , 43350.61  , 42756.258 , 10.908508 , 24.325562 , 5067.9194 , -9        , 0.96400005, 1         , 1012.423  , 456.37805 , 450.8226  , 450.408   , 451.3201  , 444.10626 , 160.40211 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 59.90625  , 0         , 0         , 127.875   , 432.33197 , 70.57251  , 3.90625   , 0.78125   , 4.6875    , 6.25      , 708.9675  , -7        , 18        , 1.5686275 
27.197,27197, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9707031 , 0.99121094, 2         , 367.475   , 367.5375  , 43414.29  , 42209.664 , 10.3515625, 24.35608  , 5062.6123 , -4.875    , 0.93200004, 0.97200006, 1012.423  , 446.92548 , 444.76962 , 444.52087 , 445.1013  , 437.72162 , 157.49843 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 61.1875   , 0         , 0         , 127.875   , 426.6936  , 70.75195  , 3.90625   , 0         , 4.6875    , 5.46875   , 699.96796 , -5        , 18        , 1.5686275 
27.297,27297, 37.5      , 36        , 1023.96875, 0         , 0         , 0.96875   , 0.98535156, 2         , 367.6625  , 367.725   , 43276.316 , 42008.008 , 10.072327 , 24.388123 , 5086.4927 , -5.25     , 0.91200006, 0.96800005, 1012.423  , 442.28207 , 443.60876 , 443.02835 , 444.2721  , 438.30203 , 157.9647  , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 60.84375  , 0         , 0         , 127.875   , 425.8644  , 70.9314   , 3.90625   , -0.78125  , 3.90625   , 5.46875   , 688.96844 , -5.5      , 18        , 1.5686275 
27.397,27397, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9746094 , 0.9873047 , 2         , 367.725   , 367.7875  , 43079.965 , 42063.73  , 10.258484 , 24.38507  , 5089.146  , -0.375    , 0.92      , 0.97200006, 1012.423  , 440.62375 , 446.26212 , 445.93045 , 446.5938  , 440.78958 , 159.53313 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 67.03125  , 0         , 0         , 127.875   , 447.34006 , 71.11084  , 3.90625   , 0         , 3.90625   , 5.46875   , 689.9684  , -0.5      , 18        , 1.5686275 
27.497,27497, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9824219 , 0.98535156, 2         , 367.85    , 367.9125  , 42894.23  , 42153.945 , 10.482788 , 24.382019 , 5067.9194 , -1.125    , 0.92800003, 0.9760001 , 1012.423  , 440.20914 , 447.42297 , 447.0084  , 447.83755 , 441.9504  , 160.52928 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 65.46875  , 0         , 0         , 127.875   , 432.4978  , 71.29028  , 3.90625   , 0         , 3.90625   , 5.46875   , 684.9686  , -2.5      , 18        , 1.5686275 
27.598,27598, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9902344 , 0.99121094, 2         , 367.6625  , 367.725   , 42729.723 , 42228.24  , 10.65979  , 24.382019 , 5078.5327 , -3        , 0.952     , 0.99600005, 1012.423  , 441.4529  , 448.33505 , 448.0034  , 448.74966 , 443.44293 , 161.22871 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 65.53125  , 0         , 0         , 127.875   , 440.37497 , 71.46973  , 3.90625   , 0         , 3.90625   , 5.46875   , 679.9689  , -3        , 18        , 1.5686275 
27.697,27697, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99902344, 0.9970703 , 2         , 367.6     , 367.6625  , 42533.375 , 42392.746 , 10.969543 , 24.363708 , 5110.373  , -2.25     , 0.9760001 , 1.0120001 , 1012.423  , 442.86252 , 451.56885 , 451.403   , 451.73468 , 446.84256 , 163.39058 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 66.8125   , 0         , 0         , 127.875   , 446.84256 , 71.64917  , 4.6875    , 0.78125   , 3.90625   , 5.46875   , 677.969   , -2.5      , 18        , 1.5686275 
27.798,27798, 37.5      , 36        , 1023.96875, 0         , 0         , 1.0146484 , 0.99902344, 2         , 367.6     , 367.6625  , 42459.082 , 42737.684 , 11.326599 , 24.34082  , 5120.9863 , -2.25     , 1.008     , 1.044     , 1012.5059 , 445.6817  , 452.6468  , 452.23218 , 453.1443  , 447.42297 , 163.7085  , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 65.65625  , 0         , 0         , 127.875   , 435.2341  , 71.82861  , 4.6875    , 0.78125   , 3.90625   , 6.25      , 689.9684  , -4        , 18        , 1.1764706 
27.897,27897, 37.5      , 36        , 1023.96875, 0         , 0         , 1.0195312 , 1.0039062 , 2         , 367.5375  , 367.6     , 42379.48  , 42939.34  , 11.6241455, 24.33319  , 5102.413  , -5.625    , 1.024     , 1.0600001 , 1012.5888 , 447.5888  , 453.97345 , 453.80762 , 454.13928 , 448.0863  , 163.36938 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 62.09375  , 0         , 0         , 127.875   , 425.8644  , 72.00806  , 5.46875   , 0.78125   , 3.90625   , 6.25      , 693.96826 , -6        , 18        , 1.1764706 
27.998,27998, 37.5      , 36        , 1023.96875, 0         , 0         , 1.0224609 , 1.0009766 , 2         , 367.5375  , 367.6625  , 42273.344 , 42973.832 , 11.769104 , 24.328613 , 5131.6    , -6.375    , 1.024     , 1.0600001 , 1012.5059 , 449.08133 , 452.3151  , 451.8176  , 452.81262 , 445.76462 , 161.97052 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 60.15625  , 0         , 0         , 127.875   , 423.70856 , 72.1875   , 5.46875   , 0.78125   , 3.90625   , 6.25      , 697.968   , -7        , 18        , 1.1764706 
28.097,28097, 37.5      , 36        , 1023.96875, 0         , 0         , 1.0146484 , 0.9941406 , 2         , 367.6625  , 367.7875  , 42490.92  , 42647.47  , 11.216736 , 24.351501 , 5128.9463 , -6.375    , 0.99600005, 1.008     , 1012.5059 , 443.2771  , 442.53085 , 442.365   , 442.6967  , 435.31702 , 157.68918 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 60.125    , 0         , 0         , 127.875   , 419.39685 , 72.36694  , 4.6875    , 0.78125   , 3.90625   , 5.46875   , 696.9681  , -5.5      , 18        , 1.1764706 
28.197,28197, 37.5      , 36        , 1023.96875, 0         , 0         , 1.0039062 , 0.9902344 , 2         , 367.7875  , 367.9125  , 42602.363 , 42337.027 , 10.894775 , 24.380493 , 5102.413  , -4.875    , 0.95600003, 0.96400005, 1012.5059 , 438.5508  , 435.98035 , 435.64868 , 436.39493 , 429.34695 , 154.3828  , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 60.625    , 0         , 0         , 127.875   , 420.9723  , 72.54639  , 4.6875    , 0         , 3.90625   , 4.6875    , 695.96814 , -4.5      , 18        , 1.1764706 
28.297,28297, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9941406 , 0.9824219 , 2         , 367.85    , 367.975   , 42602.363 , 41862.074 , 10.25238  , 24.430847 , 5105.0664 , -4.125    , 0.93200004, 0.91200006, 1012.423  , 432.58075 , 430.42487 , 430.17612 , 430.75656 , 423.4598  , 151.47911 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 60.5      , 0         , 0         , 127.875   , 423.70856 , 72.72583  , 4.6875    , 0         , 3.90625   , 4.6875    , 697.968   , -3.5      , 18        , 1.1764706 
28.397,28397, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99316406, 0.9794922 , 2         , 367.85    , 367.975   , 42517.453 , 41700.22  , 10.076904 , 24.45221  , 5126.293  , -3.375    , 0.924     , 0.90400004, 1012.423  , 428.51776 , 426.6936  , 426.6936  , 426.77652 , 420.226   , 150.86446 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 60.65625  , 0         , 0         , 127.875   , 417.98724 , 72.90527  , 4.6875    , 0         , 3.125     , 4.6875    , 693.96826 , -3        , 18        , 1.1764706 
28.497,28497, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99121094, 0.9765625 , 2         , 367.85    , 367.975   , 42517.453 , 41607.35  , 9.963989  , 24.468994 , 5131.6    , -3        , 0.90800005, 0.8880001 , 1012.423  , 423.79147 , 424.04022 , 423.70856 , 424.4548  , 417.90433 , 149.508   , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 60.6875   , 0         , 0         , 127.875   , 415.74847 , 73.08472  , 4.6875    , -0.78125  , 3.125     , 3.90625   , 690.9684  , -2.5      , 18        , 1.1764706 
28.597,28597, 37.5      , 36        , 1023.96875, 0         , 0         , 0.98828125, 0.98535156, 2         , 367.85    , 367.9125  , 42384.785 , 41498.562 , 9.764099  , 24.485779 , 5115.6797 , -1.125    , 0.90000004, 0.88400006, 1012.423  , 421.5527  , 423.70856 , 423.29398 , 424.12314 , 417.48975 , 149.08409 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 62.90625  , 0         , 0         , 127.875   , 433.49283 , 73.26416  , 5.46875   , -0.78125  , 3.125     , 3.90625   , 680.9688  , 0.5       , 18        , 1.1764706 
28.697,28697, 37.5      , 36        , 1023.96875, 0         , 0         , 0.98828125, 0.99316406, 2         , 367.7875  , 367.85    , 42374.17  , 41461.418 , 9.736633  , 24.49646  , 5131.6    , 14.25     , 0.88400006, 0.88400006, 1012.423  , 421.30396 , 423.12814 , 422.8794  , 423.3769  , 417.8214  , 149.14767 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 67.78125  , 0         , 0         , 127.875   , 449.16425 , 73.4436   , 5.46875   , -0.78125  , 3.90625   , 3.90625   , 684.9686  , 7.5       , 18        , 1.5686275 
28.798,28798, 37.5      , 36        , 1023.96875, 0         , 0         , 0.9902344 , 1.0058594 , 2         , 367.5375  , 367.6     , 42273.344 , 42082.305 , 10.585022 , 24.424744 , 5163.4404 , -4.875    , 0.9760001 , 0.99600005, 1012.423  , 433.65866 , 439.21414 , 438.9654  , 439.5458  , 435.56577 , 159.17282 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 62.25     , 0         , 0         , 127.875   , 431.83447 , 73.62305  , 5.46875   , 0.78125   , 4.6875    , 5.46875   , 672.9692  , -5        , 18        , 1.1764706 
28.897,28897, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99121094, 1.0166016 , 2         , 366.6625  , 366.7875  , 42034.543 , 42501.535 , 11.099243 , 24.37439  , 5182.0137 , -4.125    , 0.96000004, 1.0200001 , 1012.423  , 439.79456 , 438.79956 , 438.5508  , 439.13123 , 432.8295  , 156.65063 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 66.40625  , 0         , 0         , 127.875   , 461.10437 , 73.80249  , 5.46875   , -0.78125  , 4.6875    , 4.6875    , 659.9698  , 0.5       , 18        , 1.5686275 
28.997,28997, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99609375, 1.0253906 , 2         , 366.85    , 366.9125  , 42108.836 , 42026.582 , 10.585022 , 24.421692 , 5168.747  , 2.25      , 0.92800003, 0.99200004, 1012.423  , 442.03333 , 438.9654  , 438.38495 , 439.62872 , 434.81952 , 158.32503 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 65.03125  , 0         , 0         , 127.875   , 447.0913  , 73.98193  , 5.46875   , 0         , 4.6875    , 5.46875   , 680.9688  , -2        , 18        , 1.1764706 
29.097,29097, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99609375, 1.0166016 , 2         , 366.6     , 366.6     , 42023.93  , 42628.895 , 11.299133 , 24.353027 , 5203.2407 , -4.5      , 0.99600005, 1.0600001 , 1012.423  , 450.07632 , 446.51086 , 446.42795 , 446.67673 , 441.4529  , 161.44066 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 63.03125  , 0         , 0         , 127.875   , 430.0932  , 74.16138  , 5.46875   , 0.78125   , 4.6875    , 6.25      , 680.9688  , -5        , 18        , 1.1764706 
29.198,29198, 37.5      , 36        , 1023.96875, 0         , 0         , 1.0009766 , 1.0058594 , 2         , 366.5375  , 366.5375  , 41960.25  , 42427.24  , 11.126709 , 24.363708 , 5213.854  , -4.5      , 0.96400005, 1.016     , 1012.423  , 445.93045 , 441.37    , 440.9554  , 441.78458 , 433.99033 , 156.3963  , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 61.75     , 0         , 0         , 127.875   , 427.52277 , 74.34082  , 5.46875   , 0         , 4.6875    , 5.46875   , 689.9684  , -4        , 18        , 1.1764706 
29.297,29297, 37.5      , 36        , 1023.96875, 0         , 0         , 1.0058594 , 1.0009766 , 2         , 366.6     , 366.6     , 41939.023 , 42318.453 , 11.03363  , 24.363708 , 5189.9736 , -4.125    , 0.96400005, 0.99600005, 1012.423  , 440.20914 , 434.57077 , 433.99033 , 435.15118 , 427.1911  , 153.32306 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 61.09375  , 0         , 0         , 127.875   , 422.29895 , 74.52026  , 5.46875   , 0         , 3.90625   , 5.46875   , 683.9687  , -4        , 18        , 1.1764706 
29.398,29398, 37.5      , 36        , 1023.96875, 0         , 0         , 1.0058594 , 0.9941406 , 2         , 366.6     , 366.6625  , 41939.023 , 41992.09  , 10.65979  , 24.394226 , 5187.3203 , -3.375    , 0.93200004, 0.96000004, 1012.423  , 423.12814 , 429.0153  , 428.68362 , 429.42987 , 422.21603 , 150.3346  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 59.65625  , 0         , 0         , 127.875   , 421.80145 , 74.69971  , 5.46875   , 0         , 3.90625   , 4.6875    , 686.96857 , -1.5      , 18        , 1.1764706 
29.498,29498, 37.5      , 36        , 1023.96875, 0         , 0         , 1.0039062 , 0.98535156, 2         , 366.6625  , 366.6625  , 42002.703 , 41917.793 , 10.572815 , 24.397278 , 5205.894  , -1.5      , 0.92      , 0.95600003, 1012.423  , 422.46478 , 425.11816 , 424.86942 , 425.3669  , 418.15308 , 150.08025 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 61.53125  , 0         , 0         , 127.875   , 417.7385  , 74.87915  , 5.46875   , -0.78125  , 3.90625   , 4.6875    , 692.96826 , -2        , 18        , 1.1764706 
29.598,29598, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99902344, 0.9794922 , 2         , 366.5375  , 366.6     , 42103.53  , 41790.434 , 10.308838 , 24.409485 , 5179.3604 , -2.25     , 0.90800005, 0.93600005, 1012.423  , 419.72852 , 422.29895 , 422.0502  , 422.63065 , 415.58264 , 148.93573 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 60.625    , 0         , 0         , 127.875   , 418.98227 , 75.05859  , 5.46875   , -0.78125  , 3.90625   , 4.6875    , 682.96875 , -2.5      , 18        , 1.1764706 
29.697,29697, 37.5      , 36        , 1023.96875, 0         , 0         , 1.0009766 , 0.97753906, 2         , 366.475   , 366.5375  , 41976.168 , 41498.562 , 9.9823    , 24.441528 , 5176.707  , -0.75     , 0.90400004, 0.87600005, 1012.423  , 417.241   , 420.30893 , 420.1431  , 420.5577  , 413.67554 , 147.4733  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 61.5      , 0         , 0         , 127.875   , 425.3669  , 75.23804  , 5.46875   , -0.78125  , 3.90625   , 3.90625   , 683.9687  , -0.5      , 18        , 1.1764706 
29.798,29798, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99902344, 0.9794922 , 2         , 366.475   , 366.475   , 41939.023 , 41408.348 , 9.907532  , 24.450684 , 5200.5874 , 0         , 0.90400004, 0.88400006, 1012.423  , 415.9143  , 419.1481  , 418.98227 , 419.31393 , 413.0122  , 147.77002 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 62.21875  , 0         , 0         , 127.875   , 427.35693 , 75.41748  , 5.46875   , -0.78125  , 3.90625   , 3.90625   , 675.96906 , 0.5       , 18        , 1.1764706 
29.897,29897, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99902344, 0.9824219 , 2         , 366.35    , 366.35    , 41954.94  , 41479.99  , 10.002136 , 24.441528 , 5203.2407 , 1.5       , 0.91600007, 0.892     , 1012.423  , 416.99225 , 419.81143 , 419.31393 , 420.30893 , 414.75348 , 148.23631 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 64.28125  , 0         , 0         , 127.875   , 433.99033 , 75.596924 , 6.25      , -0.78125  , 3.90625   , 3.90625   , 682.96875 , 1.5       , 18        , 1.5686275 
29.998,29998, 37.5      , 36        , 1023.96875, 0         , 0         , 0.99902344, 0.98828125, 2         , 366.225   , 366.1625  , 41880.65  , 41809.008 , 10.440063 , 24.398804 , 5187.3203 , 0.375     , 0.9480001 , 0.92      , 1012.423  , 421.4698  , 426.52774 , 426.3619  , 426.77652 , 421.13812 , 152.3481  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 63.9375   , 0         , 0         , 127.875   , 432.08322 , 75.77637  , 6.25      , 0         , 3.90625   , 4.6875    , 676.969   , 0         , 18        , 1.1764706 
