Time, Milliseconds," ""tia""       "," ""TIA_AM_SCHA""           "," ""tqi_gs_fast_dec"""," ""tqi_gs_fast_inc"""," ""pv_av""     "," ""LAMB_LS_UP[1]""           "," ""LAMB_LS_UP[2]""           "," ""state_eng"" "," ""teg_dyn_up_cat[1]"""," ""TEG_DYN_UP_CAT[2]""           "," ""fup""       "," ""fup_sp""    "," ""pump_vol_vcv"""," ""efppwm""    "," ""fup_efp""   "," ""iga_av_mv"" "," ""TI_1_HOM[0]""           "," ""TI_1_HOM[3]""           "," ""amp_mes""   "," ""map""       "," ""map_mes""   "," ""map_1_mes"" "," ""map_2_mes"" "," ""pdt_mes""   "," ""maf""       "," ""iga_ad_1_knk[0]"""," ""iga_ad_1_knk[1]"""," ""iga_ad_1_knk[2]"""," ""iga_ad_1_knk[3]"""," ""iga_ad_1_knk[4]"""," ""iga_ad_1_knk[5]"""," ""lamb_sp[1]"""," ""LAMB_SP[2]""           "," ""tqi_av""    "," ""gear""      "," ""vs""        "," ""CAM_SP_IVVT_IN""           "," ""map_sp""    "," ""rfp_sp""    "," ""Short Term Fuel Trim - Bank 1""           "," ""Long Term Fuel Trim - Bank 1""           "," ""Short Term Fuel Trim - Bank 2""           "," ""Long Term Fuel Trim - Bank 2""           "," ""Engine RPM""           "," ""Ignition Timing Advance for #1 Cylinder""           "," ""Ambient air temperature""           "," ""Commanded Throttle Actuator Control""           "
Sec.ms, ms, Â°C       , Â°C       , Nm        , Nm        , %         ,           ,           , -         , Â°C       , Â°C       , hPa       , hPa       , %         , %         , hPa       , Â°        , ms        , ms        , hPa       , hPa       , hPa       , hPa       , hPa       , hPa       , mg/stroke , Â°        , Â°        , Â°        , Â°        , Â°        , Â°        ,           ,           , Nm        ,           , km/h      , Â°        , hPa       , Â°        , %         , %         , %         , %         , 1/min     , Â°        , Â°C       , %         
Timestamp, Timestamp Milliseconds,           , Param_TIAAMSCHA,           ,           ,           , Param_LAMBLSUP1, Param_LAMBLSUP2,           ,           , Param_TEGDYNUPCAT2,           ,           ,           ,           ,           ,           , Param_TI1HOM0, Param_TI1HOM3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           , Param_LAMBSP2,           ,           ,           , Param_CAMSPIVVTIN,           ,           , Param_ShortTermFuelTrimBank1, Param_LongTermFuelTrimBank1, Param_ShortTermFuelTrimBank2, Param_LongTermFuelTrimBank2, Param_EnginRPM, Param_IgnitTiminAdvanFor1Cylin, Param_AmbieAirTempe, Param_CommaThrotActuaContr
137.503,137503,42,42.75,1023.96875,0,99.90234,0.85253906,0.8417969,3,869.35,878.1,151841.23,155553.28,80.65643,78.75519,6346.8394,31.125,5.9880004,6.248,1010.26715,2445.155,2443.1648,2451.4568,2434.873,955.04407,1230.5902,0,0,0,0,0,0,0.8496094,0.8496094,782.375,2,62,108.75,2549.9626,0,-19.53125,13.28125,-14.84375,14.84375,7246.6685,30.5,24,99.60784
137.603,137603,42.75,42.75,1023.96875,0,99.90234,0.8544922,0.8457031,3,899.225,902.6,152143.7,155372.84,81.059265,78.41797,6346.8394,30.375,5.992,6.1920004,1010.1842,2430.6443,2436.2827,2439.019,2433.6294,961.8433,1253.3746,0,0,0,0,0,0,0.8486328,0.8486328,798.875,2,64,108.75,2549.9626,0,-19.53125,13.28125,-15.625,14.84375,7078.676,30.5,24,99.60784
137.701,137701,42.75,42.75,1023.96875,0,99.90234,0.8535156,0.85546875,3,920.1,920.1,148805.78,154953.62,87.46185,77.98309,6492.774,29.25,6.2640004,6.7000003,1010.26715,2432.7173,2446.233,2456.9292,2435.5366,965.0771,1296.8876,0,0,0,0,0,0,0.84277344,0.84277344,820.25,2,68,108.375,2549.9626,0,-19.53125,13.28125,-15.625,14.84375,6654.6953,29,24,99.60784
137.803,137803,43.5,42.75,1023.96875,0,99.90234,0.81640625,0.8017578,3,925.2875,925.85,148444.92,154560.92,87.55646,77.55432,6466.24,28.875,6.3560004,6.576,1010.35004,2450.3787,2438.19,2436.2827,2440.18,964.2479,1244.8967,0,0,0,0,0,0,0.8378906,0.8378906,802.28125,2,71,108.375,2549.9626,0,-20.3125,13.28125,-17.1875,14.84375,6234.7144,29,24,99.60784
137.903,137903,44.25,42.75,1023.96875,0,99.90234,0.84472656,0.8310547,3,911.2875,907.6,152085.34,153916.16,83.72803,76.364136,6614.8286,28.875,6.32,6.5520005,1010.433,2449.135,2437.9412,2435.4536,2440.4287,981.5777,1230.4631,0,0,0,0,0,0,0.83496094,0.83496094,780.90625,2,74,106.125,2549.9626,0,-20.3125,13.28125,-17.96875,14.84375,5897.73,29,24,99.60784
138.003,138003,45,42.75,1023.96875,0,99.90234,0.8496094,0.8310547,3,905.4125,898.975,151846.53,153284.66,83.36334,75.45166,6651.9756,28.125,6.3840003,6.4960003,1010.51587,2448.5544,2444.6575,2437.9412,2451.4568,978.3439,1211.3242,0,0,0,0,0,0,0.8330078,0.8330078,785.4375,2,77,105,2549.88,0,-19.53125,13.28125,-17.96875,14.84375,5693.7393,28,24,99.60784
138.103,138103,46.5,42,1023.96875,0,99.90234,0.8378906,0.85058594,3,900.2875,890.5375,151623.66,153075.05,84.3338,74.94202,6649.3223,27.75,6.2960005,6.556,1010.433,2442.5015,2429.981,2429.8982,2430.147,978.59265,1199.3704,0,0,0,0,0,0,0.83203125,0.83203125,772.46875,2,79,104.625,2549.9626,0,-19.53125,13.28125,-17.1875,14.84375,5619.7427,28.5,24,99.60784
138.203,138203,47.25,42,1023.96875,0,99.90234,0.85839844,0.83496094,3,892.1,888.475,150604.77,153390.8,85.02655,74.20044,6667.896,27.75,6.2960005,6.524,1010.433,2438.6873,2440.4287,2440.926,2439.9312,975.8564,1212.7019,0,0,0,0,0,0,0.8339844,0.8339844,777.40625,2,82,106.125,2549.88,0,-18.75,13.28125,-17.1875,14.84375,5687.7397,28,24,99.60784
138.303,138303,48,42,1023.96875,0,99.90234,0.84277344,0.8457031,3,893.35,884.2875,151995.12,153916.16,85.57129,74.87335,6548.4946,28.5,6.3480005,6.512,1010.51587,2446.6475,2442.999,2441.3408,2444.7402,977.5147,1208.8868,0,0,0,0,0,0,0.8359375,0.8359375,779.3125,2,84,107.625,2549.88,0,-17.96875,13.28125,-17.1875,14.84375,5845.7324,28.5,24,99.60784
138.403,138403,48.75,42,1023.96875,0,99.90234,0.8417969,0.82910156,3,892.6,886.7875,150456.17,154441.52,86.47461,74.44,6529.921,28.5,6.3840003,6.5360003,1010.5988,2432.054,2449.052,2449.6326,2448.4717,980.00226,1232.413,0,0,0,0,0,0,0.83691406,0.83691406,798.9375,2,86,108.375,2549.9626,0,-17.96875,13.28125,-17.1875,14.84375,6002.725,28.5,24,99.60784
138.503,138503,49.5,41.25,1023.96875,0,99.90234,0.82910156,0.8203125,3,893.6,885.85,149766.3,154560.92,88.38959,73.98071,6511.3477,28.875,6.432,6.5160003,1010.6817,2449.3008,2449.2178,2451.8713,2446.5645,969.1401,1234.8503,0,0,0,0,0,0,0.8388672,0.8388672,793.78125,2,89,108.375,2549.9626,0,-18.75,13.28125,-17.96875,14.84375,6132.719,28.5,24,99.60784
138.603,138603,50.25,41.25,1023.96875,0,99.90234,0.828125,0.8388672,3,892.9125,884.7875,147670.14,154712.17,88.490295,73.490906,6519.3076,28.5,6.3960004,6.564,1010.5988,2445.9011,2437.1948,2463.9773,2410.4126,981.5777,1254.3284,0,0,0,0,0,0,0.8408203,0.8408203,802.03125,2,91,108.375,2549.9626,0,-18.75,13.28125,-17.96875,14.84375,6300.7114,28.5,24,99.60784
138.703,138703,51,41.25,1023.96875,0,99.90234,0.8173828,0.8388672,3,894.725,891.7875,148975.6,154863.4,89.868164,73.0484,6402.5596,28.5,6.392,6.484,1010.6817,2447.145,2460.9092,2466.5476,2455.3538,967.06714,1267.999,0,0,0,0,0,0,0.84277344,0.84277344,812.6875,2,93,108.75,2549.9626,0,-19.53125,13.28125,-18.75,14.84375,6441.705,29,24,99.60784
138.803,138803,51.75,40.5,1023.96875,0,99.90234,0.8251953,0.8408203,3,895.5375,899.475,150848.88,155012,86.4212,72.665405,6386.6396,29.25,6.1600003,6.2960005,1010.5988,2454.11,2452.9492,2453.2808,2452.6174,962.2579,1237.0122,-0.75,0,0,0,0,0,0.84472656,0.84472656,793.40625,2,96,108.75,2549.9626,0.12817383,-20.3125,13.28125,-18.75,14.84375,6616.6973,28.5,24,99.60784
