Time, Milliseconds, "tia"       , "TIA_AM_SCHA"           , "tqi_gs_fast_dec", "tqi_gs_fast_inc", "pv_av"     , "LAMB_LS_UP[1]"           , "LAMB_LS_UP[2]"           , "state_eng" , "teg_dyn_up_cat[1]", "TEG_DYN_UP_CAT[2]"           , "fup"       , "fup_sp"    , "pump_vol_vcv", "efppwm"    , "fup_efp"   , "iga_av_mv" , "TI_1_HOM[0]"           , "TI_1_HOM[3]"           , "amp_mes"   , "map"       , "map_mes"   , "map_1_mes" , "map_2_mes" , "pdt_mes"   , "maf"       , "iga_ad_1_knk[0]", "iga_ad_1_knk[1]", "iga_ad_1_knk[2]", "iga_ad_1_knk[3]", "iga_ad_1_knk[4]", "iga_ad_1_knk[5]", "lamb_sp[1]", "LAMB_SP[2]"           , "tqi_av"    , "gear"      , "vs"        , "CAM_SP_IVVT_IN"           , "map_sp"    , "rfp_sp"    , "Short Term Fuel Trim - Bank 1"           , "Long Term Fuel Trim - Bank 1"           , "Short Term Fuel Trim - Bank 2"           , "Long Term Fuel Trim - Bank 2"           , "Engine RPM"           , "Ignition Timing Advance for #1 Cylinder"           , "Ambient air temperature"           , "Commanded Throttle Actuator Control"           
Sec.ms, ms, Â°C       , Â°C       , Nm        , Nm        , %         ,           ,           , -         , Â°C       , Â°C       , hPa       , hPa       , %         , %         , hPa       , Â°        , ms        , ms        , hPa       , hPa       , hPa       , hPa       , hPa       , hPa       , mg/stroke , Â°        , Â°        , Â°        , Â°        , Â°        , Â°        ,           ,           , Nm        ,           , km/h      , Â°        , hPa       , Â°        , %         , %         , %         , %         , 1/min     , Â°        , Â°C       , %         
Timestamp, Timestamp Milliseconds,           , Param_TIAAMSCHA,           ,           ,           , Param_LAMBLSUP1, Param_LAMBLSUP2,           ,           , Param_TEGDYNUPCAT2,           ,           ,           ,           ,           ,           , Param_TI1HOM0, Param_TI1HOM3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           , Param_LAMBSP2,           ,           ,           , Param_CAMSPIVVTIN,           ,           , Param_ShortTermFuelTrimBank1, Param_LongTermFuelTrimBank1, Param_ShortTermFuelTrimBank2, Param_LongTermFuelTrimBank2, Param_EnginRPM, Param_IgnitTiminAdvanFor1Cylin, Param_AmbieAirTempe, Param_CommaThrotActuaContr
18.297,18297, 33        , 29.25     , 1023.96875, 0         , 25.976562 , 0.83496094, 0.8251953 , 3         , 594.5375  , 594.35    , 98078.83  , 98105.37  , 23.410034 , 42.112732 , 4393.9653 , 34.875    , 2.3240001 , 2.3400002 , 1006.95044, 818.1472  , 891.2805  , 888.9588  , 893.6851  , 821.62976 , 493.81723 , 0         , 0         , 0         , 0         , 0         , -0.75     , 0.9902344 , 0.9902344 , 344.25    , 2         , 56        , 101.625   , 1058.9397 , 71.34155  , 0         , 7.03125   , 0         , 8.59375   , 3957.8188 , 35        , 14        , 30.19608  
18.397,18397, 33        , 29.25     , 1023.96875, 0         , 37.597656 , 0.9501953 , 0.9628906 , 3         , 608.85    , 606.1625  , 128995.79 , 124654.89 , 32.19452  , 46.63391  , 4396.619  , 30.375    , 2.9480002 , 2.9680002 , 1006.95044, 1149.4027 , 1154.7924 , 1153.7974 , 1155.7874 , 994.5128  , 626.53894 , 0         , 0         , 0         , 0         , 0         , -0.75     , 0.9902344 , 0.9902344 , 427.625   , 2         , 57        , 98.625    , 1590.6069 , 31.966553 , 0         , 7.03125   , 0         , 8.59375   , 4054.8145 , 30.5      , 14        , 59.215687 
18.498,18498, 33        , 29.25     , 1023.96875, 0         , 58.691406 , 0.9316406 , 0.9550781 , 3         , 624.9125  , 622.35    , 140208.89 , 138271.94 , 47.97058  , 56.329346 , 4874.2236 , 29.625    , 5.328     , 5.3880005 , 1006.95044, 1589.446  , 1622.2814 , 1620.5402 , 1624.1056 , 987.71356 , 961.0774  , 0         , 0         , 0         , 0         , 0         , -0.75     , 0.83984375, 0.83984375, 653.96875 , 2         , 59        , 96        , 2131.8926 , 14.688721 , 0         , 7.03125   , 0         , 8.59375   , 4133.8105 , 30        , 14        , 73.333336 
18.597,18597, 33        , 29.25     , 1023.96875, 0         , 86.23047  , 0.7363281 , 0.7236328 , 3         , 652.225   , 652.2875  , 134912.78 , 142634.06 , 87.51068  , 85.00061  , 5431.4297 , 26.625    , 7.2120004 , 7.26      , 1006.95044, 2260.4976 , 2130.9805 , 2121.9424 , 2140.1013 , 990.5328  , 1206.8733 , 0         , 0         , 0         , 0         , 0         , 0         , 0.83984375, 0.83984375, 765.15625 , 2         , 61        , 96        , 2539.8467 , 0         , 0         , 7.03125   , 0         , 8.59375   , 4345.8013 , 27        , 14        , 87.45098  
18.697,18697, 33        , 28.5      , 1023.96875, 0         , 99.90234  , 0.7246094 , 0.7324219 , 3         , 678.475   , 681.9125  , 140219.5  , 146271.83 , 85.30884  , 84.89227  , 6468.8936 , 25.875    , 7.2400002 , 7.2760005 , 1006.95044, 2266.219  , 2320.364  , 2308.0923 , 2332.6357 , 988.45984 , 1282.4327 , 0         , 0         , 0         , 0         , 0         , 0         , 0.81933594, 0.81933594, 815.53125 , 2         , 64        , 96        , 2549.9626 , 0         , -8.59375  , 7.03125   , -8.59375  , 8.59375   , 4470.7954 , 26        , 14        , 89.803925 
18.797,18797, 33        , 28.5      , 1023.96875, 0         , 99.90234  , 0.7558594 , 0.765625  , 3         , 673.7875  , 673.1     , 142724.28 , 147816.08 , 83.16345  , 83.75397  , 6622.7886 , 25.875    , 7.044     , 7.0880003 , 1006.95044, 2341.7568 , 2363.5642 , 2355.521  , 2371.69   , 983.65063 , 1267.9354 , 0         , 0         , 0         , 0         , 0         , 0         , 0.82128906, 0.82128906, 796.9375  , 2         , 66        , 96        , 2549.88   , 0         , -10.15625 , 7.03125   , -9.375    , 8.59375   , 4633.788  , 26        , 14        , 92.54902  
18.897,18897, 33        , 28.5      , 1023.96875, 0         , 99.90234  , 0.78222656, 0.80859375, 3         , 678.475   , 680.1625  , 145382.95 , 149447.89 , 83.19855  , 82.48749  , 6699.7363 , 25.875    , 6.972     , 7.2000003 , 1006.95044, 2366.3833 , 2353.9456 , 2324.427  , 2383.4644 , 987.5477  , 1243.519  , 0         , 0         , 0         , 0         , 0         , 0         , 0.8232422 , 0.8232422 , 796.0625  , 2         , 69        , 96.375    , 2549.9626 , 0         , -10.9375  , 7.03125   , -9.375    , 8.59375   , 4812.78   , 26        , 14        , 94.90196  
18.998,18998, 33        , 28.5      , 1023.96875, 0         , 99.90234  , 0.7910156 , 0.8017578 , 3         , 691.6625  , 694.2875  , 147908.95 , 150806.42 , 81.02875  , 81.51398  , 6744.8433 , 26.625    , 6.8360004 , 6.992     , 1006.95044, 2366.4663 , 2370.7778 , 2372.4363 , 2369.1196 , 983.65063 , 1260.9624 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8251953 , 0.8251953 , 811.4375  , 2         , 71        , 97.125    , 2549.88   , 0         , -11.71875 , 7.03125   , -10.9375  , 8.59375   , 5003.771  , 26.5      , 14        , 97.647064 
19.097,19097, 33        , 28.5      , 1023.96875, 0         , 99.90234  , 0.796875  , 0.8154297 , 3         , 712.5375  , 716.975   , 149129.5  , 151605.08 , 81.344604 , 81.94275  , 6649.3223 , 27        , 6.82      , 6.9360003 , 1006.95044, 2389.1855 , 2389.8489 , 2392.5852 , 2387.1125 , 981.24603 , 1264.8622 , 0         , 0         , 0         , 0         , 0         , 0         , 0.82714844, 0.82714844, 821.15625 , 2         , 74        , 99.75     , 2549.88   , 0         , -12.5     , 7.03125   , -10.9375  , 8.59375   , 5165.7637 , 27        , 14        , 99.60784  
19.198,19198, 33        , 28.5      , 1023.96875, 0         , 99.90234  , 0.80371094, 0.8154297 , 3         , 734.9125  , 736.6625  , 148222.05 , 152130.44 , 80.76935  , 80.85022  , 6707.6963 , 27        , 6.7560005 , 6.8160005 , 1006.95044, 2403.5303 , 2409.832  , 2420.2798 , 2399.4673 , 973.53467 , 1262.2765 , 0         , 0         , 0         , 0         , 0         , 0         , 0.82910156, 0.82910156, 818.71875 , 2         , 77        , 102       , 2549.9626 , 0         , -13.28125 , 7.03125   , -11.71875 , 8.59375   , 5332.756  , 27.5      , 14        , 99.60784  
19.298,19298, 33        , 27.75     , 1023.96875, 0         , 99.90234  , 0.82421875, 0.8095703 , 3         , 751.9125  , 757.6625  , 149596.48 , 152761.94 , 79.61578  , 80.76172  , 6662.589  , 27.75     , 6.6440005 , 6.696     , 1006.95044, 2418.953  , 2410.993  , 2420.3625 , 2401.6233 , 976.3539  , 1261.2167 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8310547 , 0.8310547 , 818.71875 , 2         , 79        , 104.25    , 2549.9626 , 0         , -13.28125 , 7.03125   , -12.5     , 8.59375   , 5509.7476 , 27.5      , 14        , 99.60784  
19.398,19398, 33        , 27.75     , 1023.96875, 0         , 99.90234  , 0.8261719 , 0.8310547 , 3         , 771.975   , 772.975   , 150302.28 , 153390.8  , 80.62286  , 81.03027  , 6582.9883 , 27        , 6.656     , 6.7840004 , 1006.95044, 2423.6792 , 2432.137  , 2434.044  , 2430.2297 , 960.68243 , 1268.8892 , -1.875    , -1.5      , -1.5      , 0         , 0         , -0.375    , 0.8330078 , 0.8330078 , 823.65625 , 2         , 82        , 105.75    , 2549.9626 , 0         , -13.28125 , 7.03125   , -12.5     , 8.59375   , 5697.7393 , 26        , 14        , 99.60784  
19.498,19498, 33        , 27.75     , 1023.96875, 0         , 99.90234  , 0.8125    , 0.828125  , 3         , 791.85    , 792.35    , 150955    , 153810.02 , 79.50897  , 80.92651  , 6540.5347 , 27.375    , 6.688     , 6.768     , 1006.95044, 2427.3276 , 2434.2097 , 2442.17   , 2426.3328 , 968.22797 , 1272.45   , -1.875    , -1.5      , -1.5      , 0         , 0         , -0.375    , 0.8359375 , 0.8359375 , 837.28125 , 2         , 84        , 107.625   , 2549.9626 , 0         , -14.0625  , 7.03125   , -12.5     , 8.59375   , 5851.732  , 26.5      , 14        , 99.60784  
19.598,19598, 33        , 27.75     , 1023.96875, 0         , 99.90234  , 0.8076172 , 0.8222656 , 3         , 809.0375  , 810.975   , 149033.97 , 154441.52 , 83.06122  , 80.42755  , 6524.6143 , 27.75     , 6.6480002 , 6.788     , 1006.95044, 2434.7903 , 2445.155  , 2462.2358 , 2428.1567 , 967.6475  , 1291.059  , -1.875    , -1.5      , -1.5      , 0         , 0         , -0.375    , 0.83691406, 0.83691406, 833.25    , 2         , 87        , 108.375   , 2549.9626 , 0         , -14.84375 , 7.03125   , -13.28125 , 8.59375   , 6016.7246 , 26.5      , 14        , 99.60784  
19.697,19697, 33        , 27.75     , 1023.96875, 0         , 99.90234  , 0.81347656, 0.8222656 , 3         , 817.6625  , 826.85    , 147962.02 , 154592.77 , 86.29913  , 79.93927  , 6460.9336 , 27.75     , 6.676     , 6.7120004 , 1006.95044, 2447.3938 , 2457.261  , 2464.06   , 2450.5447 , 969.72046 , 1323.275  , -1.875    , -1.5      , -1.5      , 0         , 0         , -0.375    , 0.8388672 , 0.8388672 , 845.09375 , 2         , 89        , 108.375   , 2549.9626 , 0         , -15.625   , 7.03125   , -14.0625  , 8.59375   , 6203.716  , 27        , 14        , 99.60784  
19.797,19797, 33.75     , 27.75     , 1023.96875, 0         , 99.90234  , 0.81347656, 0.8222656 , 3         , 831.85    , 836.475   , 148190.2  , 154741.34 , 88.053894 , 79.50134  , 6503.387  , 27.375    , 6.6440005 , 6.7120004 , 1006.95044, 2447.974  , 2443.6624 , 2445.4866 , 2441.8381 , 965.90625 , 1330.6508 , -1.875    , -1.5      , -1.5      , 0         , 0         , -0.375    , 0.8408203 , 0.8408203 , 862.6875  , 2         , 91        , 108.375   , 2549.9626 , 0         , -17.1875  , 7.03125   , -14.84375 , 8.59375   , 6343.7095 , 26.5      , 14        , 99.60784  
19.897,19897, 33.75     , 27.75     , 1023.96875, 0         , 99.90234  , 0.82421875, 0.82421875, 3         , 842.1625  , 846.6625  , 149347.06 , 154892.6  , 86.972046 , 79.026794 , 6410.52   , 27.75     , 6.596     , 6.7160006 , 1006.95044, 2454.359  , 2445.4038 , 2469.284  , 2421.5234 , 967.8963  , 1346.3986 , -1.875    , -1.5      , -1.5      , 0         , 0         , -0.375    , 0.84277344, 0.84277344, 872.125   , 2         , 94        , 108.75    , 2549.9626 , 0         , -17.96875 , 7.03125   , -15.625   , 8.59375   , 6506.702  , 27        , 14        , 99.60784  
19.998,19998, 34.5      , 27.75     , 1023.96875, 0         , 99.90234  , 0.81640625, 0.81933594, 3         , 850.225   , 858.4125  , 148784.56 , 155012    , 87.31384  , 78.652954 , 6389.293  , 27.75     , 6.3560004 , 6.524     , 1006.95044, 2466.7134 , 2460.163  , 2457.8413 , 2462.5676 , 960.68243 , 1320.8376 , -1.875    , -1.5      , -1.5      , -0.75     , 0         , -0.375    , 0.84472656, 0.84472656, 837.34375 , 2         , 96        , 108.75    , 2549.9626 , 0         , -19.53125 , 7.03125   , -16.40625 , 8.59375   , 6636.6963 , 27        , 14        , 99.60784  
20.097,20097, 34.5      , 27.75     , 1023.96875, 0         , 99.90234  , 0.85839844, 0.83203125, 3         , 859.725   , 868.475   , 150323.5  , 155163.23 , 85.23102  , 78.20587  , 6495.4272 , 28.5      , 6.1920004 , 6.3       , 1006.95044, 2457.5098 , 2470.5276 , 2473.9272 , 2467.1282 , 950.6494  , 1301.847  , -1.875    , -1.5      , -1.5      , -0.75     , 0         , -0.375    , 0.8466797 , 0.8466797 , 832.78125 , 2         , 98        , 108.75    , 2549.9626 , 0         , -18.75    , 7.03125   , -16.40625 , 8.59375   , 6807.6885 , 27.5      , 14        , 99.60784  
20.197,20197, 35.25     , 27.75     , 1023.96875, 0         , 99.90234  , 0.8642578 , 0.86328125, 3         , 870.2875  , 879.1625  , 148381.25 , 155282.64 , 90.53955  , 77.67334  , 6516.6543 , 28.875    , 6.1600003 , 6.36      , 1006.95044, 2462.7334 , 2452.3687 , 2472.6006 , 2432.2197 , 959.5216  , 1301.1688 , -1.875    , -1.5      , -1.125    , -0.75     , 0         , -0.375    , 0.8486328 , 0.8486328 , 846.21875 , 2         , 100       , 108.75    , 2549.9626 , 0.1538086 , -17.96875 , 7.03125   , -14.0625  , 8.59375   , 6919.683  , 28        , 14        , 99.60784  
20.297,20297, 36        , 27.75     , 1023.96875, 0         , 99.90234  , 0.85546875, 0.8642578 , 3         , 894.225   , 900.725   , 152069.42 , 155372.84 , 86.05194  , 77.18964  , 6397.253  , 29.25     , 6.1640005 , 6.2200003 , 1006.95044, 2460.3289 , 2454.5247 , 2455.3538 , 2453.7783 , 954.62946 , 1289.5753 , -1.875    , -1.125    , -1.125    , -0.75     , 0         , -0.375    , 0.8496094 , 0.8496094 , 838.8125  , 2         , 102       , 108.75    , 2549.9626 , 0         , -17.1875  , 7.03125   , -14.0625  , 8.59375   , 7015.6787 , 28        , 14        , 99.60784  
20.397,20397, 36.75     , 27        , 1023.96875, 0         , 99.90234  , 0.8496094 , 0.86816406, 3         , 919.85    , 917.975   , 150679.06 , 155253.45 , 76.2619   , 76.75476  , 6450.3203 , 5.625     , 6.1200004 , 6.4800005 , 1006.95044, 2467.294  , 2487.0283 , 2478.4878 , 2495.6516 , 959.5216  , 1315.7297 , -1.5      , -1.125    , -1.125    , -0.375    , 0         , -0.375    , 1         , 1         , 431.3125  , 3         , 103       , 108.375   , 2549.88   , 0         , 0         , 7.03125   , 0         , 8.59375   , 6903.684  , 5.5       , 14        , 99.60784  
20.498,20498, 37.5      , 27        , 463       , 0         , 99.90234  , 1.1708984 , 2.9765625 , 3         , 934.2875  , 938.475   , 156213.97 , 153496.92 , 57.86743  , 56.48651  , 7177.3413 , 8.625     , 7.6840005 , 7.7880006 , 1006.95044, 2529.8137 , 2489.6816 , 2486.6965 , 2492.7495 , 981.5777  , 1276.4346 , -1.5      , -1.125    , -1.125    , -0.375    , 0         , -0.375    , 1         , 1         , 531.46875 , 3         , 105       , 101.625   , 2549.9626 , 0         , 0         , 7.03125   , 0         , 8.59375   , 5746.737  , 8.5       , 14        , 99.60784  
20.597,20597, 38.25     , 27        , 885       , 0         , 99.90234  , 1.6210938 , 1.421875  , 3         , 978.1     , 1005.6    , 145244.97 , 151498.94 , 99.998474 , 73.698425 , 6707.6963 , 27        , 8.348001  , 8.2960005 , 1006.95044, 2468.7036 , 2452.7834 , 2449.5496 , 2456.017  , 976.3539  , 1289.4058 , 0         , 0         , 0         , -0.375    , 0         , 0         , 0.8408203 , 0.8408203 , 818.15625 , 3         , 107       , 98.625    , 2549.9626 , 0         , 0         , 7.03125   , 0         , 8.59375   , 5144.7646 , 27        , 14        , 99.60784  
20.697,20697, 39        , 27        , 1023.96875, 0         , 99.90234  , 0.7207031 , 0.7363281 , 3         , 1001.9125 , 1020.975  , 142729.6  , 151605.08 , 99.998474 , 75.00763  , 6283.1587 , 27        , 8.06      , 8.168     , 1006.95044, 2457.5925 , 2452.12   , 2471.4397 , 2432.883  , 979.6706  , 1270.4576 , 0         , 0         , 0         , 0         , 0         , 0         , 0.82714844, 0.82714844, 814.15625 , 3         , 109       , 97.875    , 2549.9626 , 0         , 0         , 7.03125   , 0         , 8.59375   , 5143.7646 , 27.5      , 14        , 99.60784  
20.797,20797, 40.5      , 27        , 1023.96875, 0         , 99.90234  , 0.7109375 , 0.7314453 , 3         , 989.725   , 1003.6625 , 144576.33 , 151289.33 , 99.998474 , 74.687195 , 6537.8813 , 27.375    , 7.8040004 , 7.892     , 1006.95044, 2439.2678 , 2458.9192 , 2457.3438 , 2460.4946 , 981.24603 , 1276.3497 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8261719 , 0.8261719 , 821.4375  , 3         , 111       , 97.5      , 2549.9626 , 0         , 0         , 7.03125   , 0         , 8.59375   , 5083.767  , 27.5      , 14        , 99.60784  
20.898,20898, 41.25     , 27        , 1023.96875, 0         , 99.90234  , 0.71777344, 0.7373047 , 3         , 921.5375  , 934.1625  , 143684.8  , 151395.47 , 99.998474 , 73.210144 , 6646.669  , 27.375    , 7.5880003 , 7.6520004 , 1006.95044, 2443.7454 , 2450.047  , 2445.2378 , 2454.9392 , 984.5627  , 1261.4498 , 0         , 0         , 0         , 0         , 0         , 0         , 0.82714844, 0.82714844, 806.125   , 3         , 112       , 97.5      , 2531.8037 , 0         , 0         , 7.03125   , 0         , 8.59375   , 5115.7656 , 27.5      , 14        , 99.60784  
20.999,20999, 42        , 27        , 1023.96875, 0         , 83.30078  , 0.7158203 , 0.72558594, 3         , 869.1     , 880.6625  , 147383.58 , 151814.69 , 99.835205 , 73.32916  , 6585.6416 , 27.375    , 7.5800004 , 7.6760006 , 1006.95044, 2504.7727 , 2436.6973 , 2442.9163 , 2430.4785 , 978.7585  , 1238.1144 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8417969 , 0.8417969 , 797.84375 , 3         , 114       , 100.125   , 2029.821  , 23.199463 , 0         , 7.03125   , 0         , 8.59375   , 5254.7593 , 27.5      , 14        , 99.60784  
21.097,21097, 43.5      , 27        , 1023.96875, 0         , 28.710938 , 0.7207031 , 0.7314453 , 3         , 830.725   , 847.0375  , 152780.52 , 151814.69 , 65.38086  , 56.77185  , 6731.5767 , 31.875    , 4.004     , 4.7720003 , 1006.95044, 1691.7662 , 1415.6509 , 1415.9825 , 1415.3192 , 1002.30707, 616.11115 , 0         , 0         , -0.75     , 0         , 0         , 0         , 0.9902344 , 0.9902344 , 360.84375 , 3         , 116       , 124.875   , 235.81744 , 68.11157  , 0         , 7.03125   , 0         , 8.59375   , 5234.7603 , 32        , 14        , 79.60784  
21.197,21197, 44.25     , 27        , 1023.96875, 0         , 0         , 0.92285156, 0.9472656 , 4         , 808.5375  , 822.5375  , 145860.55 , 116686.85 , 1.4053345 , 20.42389  , 7238.368  , 6         , 2.256     , 2.4320002 , 1006.95044, 1146.8323 , 936.55347 , 945.92316 , 927.2667  , 617.9843  , 378.77194 , 0         , 0         , -0.75     , 0         , 0         , 0         , 0.9892578 , 0.9892578 , 96.6875   , 3         , 115       , 124.875   , 244.10919 , 68.291016 , -4.6875   , 7.03125   , -3.90625  , 8.59375   , 5134.765  , 4.5       , 14        , 1.1764706 
21.297,21297, 45        , 27        , 1023.96875, 0         , 0         , 1.0117188 , 1.0615234 , 4         , 766.725   , 780.9125  , 110958.24 , 81662.484 , 0         , 20.42389  , 6980.992  , -1.875    , 0.744     , 0.69200003, 1006.95044, 390.20987 , 374.78723 , 374.2068  , 375.36765 , 266.414   , 132.63695 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99609375, 0.99609375, 8.6875    , 3         , 115       , 124.875   , 246.84547 , 68.47046  , -2.34375  , 7.03125   , 1.5625    , 7.8125    , 5119.7656 , -2        , 14        , 7.8431373 
21.399,21399, 45        , 27        , 1023.96875, 0         , 0         , 1.0380859 , 1.0039062 , 4         , 799.2875  , 811.2875  , 96147.18  , 46638.125 , 0         , 20.42389  , 6973.032  , -11.25    , 0.51600003, 0.508     , 1006.95044, 275.3691  , 305.0536  , 304.72192 , 305.38525 , 222.46773 , 104.99895 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 7.5625    , 3         , 115       , 124.875   , 247.50882 , 68.6499   , 0         , 6.25      , 2.34375   , 7.8125    , 5021.77   , -11.5     , 14        , 7.8431373 
21.498,21498, 45.75     , 27        , 1023.96875, 0         , 0         , 1.0996094 , 1.0673828 , 4         , 798.6     , 808.35    , 84201.75  , 44173.152 , 0         , 20.42389  , 6959.7656 , -10.875   , 0.536     , 0.508     , 1006.95044, 264.5898  , 298.0885  , 296.34723 , 299.82977 , 212.43471 , 102.752304, 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 7.34375   , 3         , 115       , 124.875   , 248.8355  , 68.829346 , 6.25      , 6.25      , 2.34375   , 7.8125    , 5045.769  , -11       , 14        , 7.8431373 
21.597,21597, 46.5      , 27        , 1023.96875, 0         , 0         , 0.97753906, 1.2695312 , 4         , 793.85    , 802.7875  , 72298.77  , 44082.938 , 0         , 20.42389  , 6980.992  , -10.875   , 0.528     , 0.56      , 1006.95044, 264.0094  , 292.20135 , 289.0505  , 295.35223 , 206.96214 , 100.44207 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 6.875     , 3         , 114       , 124.875   , 249.16716 , 69.034424 , 3.125     , 6.25      , 7.8125    , 7.8125    , 5063.768  , -10.5     , 14        , 7.8431373 
21.697,21697, 46.5      , 27        , 1023.96875, 0         , 0         , 1.0166016 , 0.9609375 , 4         , 788.7875  , 796.85    , 60411.72  , 42127.41  , 0         , 20.42389  , 6988.9526 , -10.5     , 0.564     , 0.55200005, 1006.95044, 263.67773 , 280.9246  , 278.35413 , 283.49503 , 201.57251 , 96.033554 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 6.84375   , 3         , 114       , 124.875   , 249.00133 , 69.21387  , 7.03125   , 6.25      , 4.6875    , 7.8125    , 5091.767  , -10.5     , 14        , 7.8431373 
21.798,21798, 46.5      , 27.75     , 1023.96875, 0         , 0         , 0.9873047 , 0.9003906 , 4         , 784.1625  , 791.225   , 47999.297 , 38834.59  , 6.4971924 , 20.42389  , 7020.793  , -10.125   , 0.568     , 0.6       , 1006.95044, 264.09232 , 272.38406 , 271.472   , 273.29617 , 198.2558  , 90.50172  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 6.53125   , 4         , 114       , 124.875   , 248.91841 , 69.39331  , 4.6875    , 6.25      , -0.78125  , 7.8125    , 5060.7686 , -10       , 14        , 7.8431373 
21.897,21897, 46.5      , 27.75     , 1023.96875, 0         , 0         , 0.99121094, 1.0654297 , 4         , 779.725   , 785.9125  , 48949.2   , 39723.465 , 5.239868  , 20.42389  , 6821.7905 , -10.125   , 0.64400005, 0.624     , 1006.95044, 262.5998  , 269.97946 , 273.21326 , 266.7457  , 196.76329 , 89.717514 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 6.28125   , 4         , 113       , 124.875   , 248.42091 , 69.572754 , 9.375     , 6.25      , 3.90625   , 7.8125    , 5001.771  , -10       , 14        , 7.8431373 
21.998,21998, 47.25     , 27.75     , 1023.96875, 0         , 0         , 1.0332031 , 1.0703125 , 4         , 775.6625  , 780.4125  , 48328.312 , 39901.242 , 7.9345703 , 20.42389  , 6495.4272 , -10.5     , 0.66400003, 0.628     , 1006.95044, 261.27313 , 272.30115 , 273.21326 , 271.38907 , 200.32875 , 92.13372  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 6.28125   , 4         , 113       , 124.875   , 246.76256 , 69.7522   , 10.9375   , 6.25      , 8.59375   , 7.8125    , 4922.7744 , -10.5     , 14        , 7.4509807 
22.098,22098, 47.25     , 27.75     , 1023.96875, 0         , 0         , 0.9609375 , 0.95410156, 4         , 771.725   , 775.9125  , 49713.367 , 40524.78  , 4.7195435 , 20.42389  , 6230.0913 , -10.5     , 0.61200005, 0.632     , 1006.95044, 259.03436 , 270.80865 , 269.7307  , 271.88657 , 194.60744 , 90.650085 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 6.28125   , 4         , 113       , 124.875   , 245.1042  , 69.93164  , 9.375     , 6.25      , 7.8125    , 7.8125    , 4859.7773 , -10.5     , 14        , 7.4509807 
22.197,22197, 47.25     , 27.75     , 1023.96875, 0         , 0         , 0.98828125, 0.9609375 , 4         , 767.6625  , 771.4125  , 49803.582 , 40347.004 , 3.0075073 , 20.42389  , 6001.9023 , -10.5     , 0.63600004, 0.60800004, 1006.95044, 256.38098 , 265.8336  , 264.5898  , 267.07736 , 194.60744 , 88.700165 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 6.1875    , 4         , 113       , 124.875   , 243.11418 , 70.111084 , 10.9375   , 6.25      , 5.46875   , 7.8125    , 4787.781  , -10.5     , 14        , 7.4509807 
22.297,22297, 47.25     , 27.75     , 1023.96875, 0         , 0         , 1.1640625 , 1.0058594 , 4         , 763.9125  , 767.475   , 49421.5   , 41413.656 , 7.658386  , 20.42389  , 5763.0996 , -10.875   , 0.64400005, 0.64400005, 1006.95044, 254.88847 , 266.49692 , 264.5898  , 268.40402 , 194.9391  , 88.403435 , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 6.3125    , 4         , 112       , 124.875   , 241.95334 , 70.29053  , 14.84375  , 6.25      , 10.9375   , 7.8125    , 4716.784  , -11       , 14        , 7.0588236 
22.397,22397, 47.25     , 28.5      , 1023.96875, 0         , 0         , 0.9941406 , 0.9267578 , 4         , 760.0375  , 763.4125  , 46375.44  , 40437.22  , 12.413025 , 20.42389  , 5532.2573 , -10.875   , 0.67200005, 0.632     , 1006.95044, 252.89845 , 263.5119  , 263.09732 , 264.0094  , 198.2558  , 89.29362  , 0         , 0         , 0         , 0         , 0         , 0         , 0.99902344, 0.99902344, 6.03125   , 4         , 112       , 124.875   , 240.04623 , 70.46997  , 13.28125  , 6.25      , 8.59375   , 7.8125    , 4649.787  , -11       , 14        , 7.0588236 
22.498,22498, 47.25     , 28.5      , 1023.96875, 0         , 0         , 0.9902344 , 1.0332031 , 4         , 756.35    , 759.35    , 47978.07  , 40614.996 , 7.7453613 , 20.42389  , 5123.6396 , -11.25    , 0.67200005, 0.60800004, 1006.95044, 252.15219 , 260.2781  , 262.35104 , 258.20517 , 197.67538 , 88.1491   , 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99902344, 5.15625   , 4         , 112       , 124.875   , 240.37791 , 70.649414 , 14.84375  , 6.25      , 7.03125   , 7.8125    , 4572.7905 , -11.5     , 14        , 7.0588236 
